# Program:featureCounts v2.0.1; Command:"featureCounts" "-T" "16" "-p" "-P" "-B" "-a" "/home/duc/dbMisc/M145.gff" "-t" "gene" "-g" "locus_tag" "--minOverlap" "20" "--fracOverlap" "0.25" "-o" "gene_counts_filtered/C45_2.txt" "align/C45_2.bam" 
Geneid	Chr	Start	End	Strand	Length	align/C45_2.bam
SCO3368	NC_003888.3	3726219	3726905	-	687	155
SCO3369	NC_003888.3	3727304	3729892	+	2589	432
SCO3370	NC_003888.3	3729902	3732487	+	2586	252
SCO3371	NC_003888.3	3732558	3733277	+	720	40
SCO3372	NC_003888.3	3733321	3736353	+	3033	828
SCO3373	NC_003888.3	3736431	3738956	-	2526	25924
SCO3374	NC_003888.3	3739398	3740099	+	702	2610
SCO3375	NC_003888.3	3740100	3740435	-	336	3566
SCO3376	NC_003888.3	3740711	3741220	-	510	198
SCO3377	NC_003888.3	3741230	3741604	-	375	720
SCO3378	NC_003888.3	3741763	3741942	-	180	349
SCO3379	NC_003888.3	3741966	3742592	-	627	775
SCO3380	NC_003888.3	3743026	3743823	-	798	540
SCO3381	NC_003888.3	3743829	3744818	-	990	937
SCO3382	NC_003888.3	3744824	3746566	-	1743	952
SCO3383	NC_003888.3	3746563	3747576	-	1014	478
SCO3384	NC_003888.3	3747573	3748835	-	1263	755
SCO3385	NC_003888.3	3749036	3750247	+	1212	650
SCO3386	NC_003888.3	3750419	3750691	+	273	113
SCO3387	NC_003888.3	3750688	3751794	+	1107	394
SCO3388	NC_003888.3	3751837	3752478	-	642	141
SCO3389	NC_003888.3	3752539	3753213	-	675	195
SCO3390	NC_003888.3	3753279	3754484	-	1206	273
SCO3391	NC_003888.3	3754603	3755691	+	1089	161
SCO3392	NC_003888.3	3755656	3756807	-	1152	314
SCO3393	NC_003888.3	3756941	3757396	+	456	232
SCO3394	NC_003888.3	3757393	3759117	+	1725	655
SCO3395	NC_003888.3	3759147	3760322	-	1176	1302
SCO3396	NC_003888.3	3760573	3761706	-	1134	272
SCO3397	NC_003888.3	3761869	3763674	+	1806	448
SCO3398	NC_003888.3	3764143	3765009	+	867	331
SCO3399	NC_003888.3	3765006	3765509	+	504	136
SCO3400	NC_003888.3	3765814	3766173	+	360	197
SCO3401	NC_003888.3	3766170	3766781	+	612	263
SCO3402	NC_003888.3	3766852	3767340	+	489	282
SCO3403	NC_003888.3	3767356	3767961	-	606	302
SCO3404	NC_003888.3	3768093	3770099	-	2007	11265
SCO3405	NC_003888.3	3770329	3770892	-	564	2279
SCO3406	NC_003888.3	3770964	3772022	-	1059	6476
SCO3407	NC_003888.3	3772215	3773342	-	1128	2106
SCO3408	NC_003888.3	3773464	3774843	-	1380	975
SCO3409	NC_003888.3	3775145	3775636	+	492	2184
SCO3410	NC_003888.3	3775723	3777459	+	1737	1275
SCO3411	NC_003888.3	3777456	3778367	-	912	616
SCO3412	NC_003888.3	3778548	3778868	+	321	295
SCO3413	NC_003888.3	3778914	3779675	-	762	518
SCO3414	NC_003888.3	3779785	3780231	-	447	146
SCO3415	NC_003888.3	3780468	3781268	+	801	28
SCO3416	NC_003888.3	3781328	3782755	+	1428	2131
SCO3417	NC_003888.3	3782903	3783685	-	783	199
SCO3418	NC_003888.3	3783682	3784629	-	948	49
SCO3419	NC_003888.3	3784717	3785358	-	642	190
SCO3420	NC_003888.3	3785441	3786901	-	1461	2017
SCO3421	NC_003888.3	3786977	3787801	-	825	1543
SCO3422	NC_003888.3	3787911	3788114	-	204	16
SCO3423	NC_003888.3	3788179	3788643	+	465	1376
SCO3424	NC_003888.3	3788692	3788943	-	252	225
SCO3425	NC_003888.3	3789248	3789487	-	240	527
SCO3426	NC_003888.3	3789569	3790681	-	1113	2807
SCO3427	NC_003888.3	3790678	3790932	-	255	867
SCO3428	NC_003888.3	3790939	3791103	-	165	264
SCO3429	NC_003888.3	3791176	3791412	+	237	492
SCO3430	NC_003888.3	3791412	3791717	+	306	521
SCO3431	NC_003888.3	3791719	3792453	+	735	948
SCO3432	NC_003888.3	3792412	3793668	-	1257	378
SCO3433	NC_003888.3	3793755	3794531	+	777	332
SCO3434	NC_003888.3	3794733	3796424	+	1692	498
SCO3435	NC_003888.3	3796515	3797402	+	888	104
SCO3436	NC_003888.3	3797490	3799043	+	1554	112
SCO3437	NC_003888.3	3799715	3800455	-	741	30
SCO3438	NC_003888.3	3800452	3801675	-	1224	108
SCO3439	NC_003888.3	3801757	3802629	+	873	306
SCO3440	NC_003888.3	3802689	3803408	+	720	128
SCO3441	NC_003888.3	3803405	3803974	+	570	82
SCO3442	NC_003888.3	3804032	3804376	+	345	315
SCO3443	NC_003888.3	3804673	3806037	-	1365	1542
SCO3444	NC_003888.3	3806179	3808032	-	1854	1983
SCO3445	NC_003888.3	3808168	3808335	-	168	251
SCO3446	NC_003888.3	3808429	3809106	-	678	530
SCO3447	NC_003888.3	3809247	3809930	-	684	519
SCO3448	NC_003888.3	3809959	3810261	-	303	346
SCO3449	NC_003888.3	3810352	3810672	-	321	461
SCO3450	NC_003888.3	3810669	3811274	-	606	867
SCO3451	NC_003888.3	3811392	3811703	+	312	201
SCO3452	NC_003888.3	3811766	3812845	-	1080	734
SCO3453	NC_003888.3	3812961	3814025	-	1065	76
SCO3454	NC_003888.3	3814031	3814873	-	843	66
SCO3455	NC_003888.3	3814870	3815727	-	858	90
SCO3456	NC_003888.3	3815736	3816989	-	1254	318
SCO3457	NC_003888.3	3817153	3817770	+	618	237
SCO3458	NC_003888.3	3817745	3818494	-	750	289
SCO3459	NC_003888.3	3818491	3819354	-	864	258
SCO3460	NC_003888.3	3819415	3820932	+	1518	838
SCO3461	NC_003888.3	3820929	3821387	+	459	113
SCO3462	NC_003888.3	3821387	3822823	+	1437	563
SCO3463	NC_003888.3	3822850	3823638	+	789	378
SCO3464	NC_003888.3	3823677	3824309	+	633	107
SCO3465	NC_003888.3	3824306	3825016	+	711	84
SCO3466	NC_003888.3	3825371	3826210	+	840	33
SCO3467	NC_003888.3	3826473	3827312	+	840	39
SCO3468	NC_003888.3	3827457	3828962	+	1506	137
SCO3469	NC_003888.3	3829043	3830584	-	1542	721
SCO3470	NC_003888.3	3830698	3831525	-	828	380
SCO3471	NC_003888.3	3831705	3832634	-	930	912
SCO3472	NC_003888.3	3832988	3833251	-	264	61
SCO3473	NC_003888.3	3834055	3834702	-	648	1122
SCO3474	NC_003888.3	3834741	3835742	-	1002	1258
SCO3475	NC_003888.3	3835870	3837003	-	1134	2362
SCO3476	NC_003888.3	3837216	3837971	-	756	1677
SCO3477	NC_003888.3	3837968	3839002	-	1035	2163
SCO3478	NC_003888.3	3838999	3840033	-	1035	2878
SCO3479	NC_003888.3	3840395	3843382	-	2988	8844
SCO3480	NC_003888.3	3843523	3844608	-	1086	5741
SCO3481	NC_003888.3	3844670	3845782	-	1113	5334
SCO3482	NC_003888.3	3845809	3846690	-	882	3253
SCO3483	NC_003888.3	3846702	3847649	-	948	4733
SCO3484	NC_003888.3	3847685	3848995	-	1311	8642
SCO3485	NC_003888.3	3849177	3850226	-	1050	2602
SCO3486	NC_003888.3	3850388	3851866	+	1479	8535
SCO3487	NC_003888.3	3852249	3854645	+	2397	39258
SCO3490	NC_003888.3	3855405	3856946	+	1542	906
SCO3491	NC_003888.3	3857600	3858133	+	534	26
SCO3492	NC_003888.3	3858303	3858431	-	129	17
SCO3493	NC_003888.3	3858421	3859008	-	588	83
SCO3494	NC_003888.3	3859063	3860043	-	981	27
SCO3495	NC_003888.3	3860040	3860717	-	678	13
SCO3496	NC_003888.3	3861209	3862690	-	1482	101
SCO3497	NC_003888.3	3863148	3863927	-	780	195
SCO3498	NC_003888.3	3863976	3865052	-	1077	63
SCO3499	NC_003888.3	3865049	3865636	-	588	23
SCO3500	NC_003888.3	3865647	3867689	-	2043	256
SCO3501	NC_003888.3	3867696	3869381	-	1686	155
SCO3502	NC_003888.3	3869438	3870205	-	768	50
SCO3503	NC_003888.3	3870261	3871100	-	840	87
SCO3504	NC_003888.3	3871177	3872160	-	984	65
SCO3505	NC_003888.3	3872165	3873454	-	1290	96
SCO3506	NC_003888.3	3873615	3874676	+	1062	365
SCO3507	NC_003888.3	3874761	3876263	+	1503	160
SCO3508	NC_003888.3	3877191	3877628	+	438	31
SCO3509	NC_003888.3	3877697	3878659	+	963	18
SCO3510	NC_003888.3	3878757	3879503	-	747	1
SCO3511	NC_003888.3	3880083	3881228	+	1146	4
SCO3512	NC_003888.3	3881317	3881625	+	309	0
SCO3513	NC_003888.3	3881625	3882305	+	681	0
SCO3514	NC_003888.3	3882333	3883742	+	1410	5
SCO3515	NC_003888.3	3883874	3885340	+	1467	13
SCO3516	NC_003888.3	3885367	3885819	+	453	0
SCO3517	NC_003888.3	3885882	3887351	+	1470	60
SCO3518	NC_003888.3	3887444	3888079	+	636	7
SCO3519	NC_003888.3	3888210	3888821	+	612	5
SCO3520	NC_003888.3	3888872	3889636	+	765	56
SCO3521	NC_003888.3	3889752	3890456	-	705	168
SCO3522	NC_003888.3	3890457	3890792	-	336	109
SCO3523	NC_003888.3	3891104	3891829	+	726	10
SCO3524	NC_003888.3	3891921	3892586	+	666	11
SCO3525	NC_003888.3	3892682	3893122	+	441	6
SCO3526	NC_003888.3	3893187	3894470	+	1284	22
SCO3527	NC_003888.3	3894467	3894697	+	231	0
SCO3528	NC_003888.3	3894706	3895866	+	1161	26
SCO3529	NC_003888.3	3896197	3896718	-	522	8
SCO3530	NC_003888.3	3897241	3897840	+	600	6
SCO3531	NC_003888.3	3897837	3898616	+	780	8
SCO3532	NC_003888.3	3898613	3899089	+	477	6
SCO3533	NC_003888.3	3899086	3899751	+	666	6
SCO3534	NC_003888.3	3899823	3902345	+	2523	40
SCO3535	NC_003888.3	3902381	3904501	+	2121	683
SCO3537	NC_003888.3	3904869	3906041	-	1173	2673
SCO3538	NC_003888.3	3906058	3906801	-	744	2856
SCO3539	NC_003888.3	3907269	3908108	+	840	32
SCOt28	NC_003888.3	3908335	3908411	-	77	9
SCO3540	NC_003888.3	3908520	3910139	-	1620	2830
SCO3541	NC_003888.3	3910252	3911457	-	1206	479
SCO3542	NC_003888.3	3911610	3914879	-	3270	3066
SCO3543	NC_003888.3	3915027	3917885	-	2859	7588
SCO3544	NC_003888.3	3918154	3918552	-	399	177
SCO3545	NC_003888.3	3918572	3920089	-	1518	1941
SCO3546	NC_003888.3	3920177	3920767	-	591	1394
SCO3547	NC_003888.3	3920987	3923371	-	2385	6856
SCO3548	NC_003888.3	3923710	3924141	-	432	3057
SCO3549	NC_003888.3	3924251	3924592	-	342	3204
SCO3550	NC_003888.3	3924702	3927149	+	2448	709
SCO3551	NC_003888.3	3927094	3927786	-	693	43
SCO3552	NC_003888.3	3927783	3928235	-	453	21
SCO3553	NC_003888.3	3928243	3928470	-	228	7
SCO3554	NC_003888.3	3928551	3929354	-	804	17
SCO3555	NC_003888.3	3929351	3930316	-	966	13
SCO3556	NC_003888.3	3930322	3931893	-	1572	17
SCO3557	NC_003888.3	3931899	3933089	-	1191	63
SCO3558	NC_003888.3	3933752	3934558	+	807	376
SCO3559	NC_003888.3	3934978	3935802	-	825	366
SCO3560	NC_003888.3	3935905	3936894	+	990	4604
SCO3561	NC_003888.3	3936946	3938241	-	1296	8148
SCO3562	NC_003888.3	3938497	3940989	+	2493	2683
SCO3563	NC_003888.3	3941251	3943206	+	1956	2348
SCO3564	NC_003888.3	3943390	3944814	+	1425	1829
SCO3565	NC_003888.3	3944949	3945437	+	489	1458
SCO3566	NC_003888.3	3945434	3946408	+	975	1101
SCO3567	NC_003888.3	3946803	3948008	-	1206	1094
SCO3568	NC_003888.3	3948054	3948797	-	744	423
SCO3569	NC_003888.3	3948850	3949602	-	753	722
SCO3570	NC_003888.3	3949727	3950062	+	336	658
SCO3571	NC_003888.3	3950326	3951000	+	675	3133
SCO3572	NC_003888.3	3951085	3951855	-	771	810
SCO3573	NC_003888.3	3951924	3952862	-	939	428
SCO3574	NC_003888.3	3952921	3953985	-	1065	756
SCO3575	NC_003888.3	3954219	3954686	-	468	1406
SCO3576	NC_003888.3	3954683	3954844	-	162	24
SCO3577	NC_003888.3	3954997	3955974	+	978	1011
SCO3578	NC_003888.3	3955971	3957416	+	1446	7437
SCO3579	NC_003888.3	3957444	3957782	-	339	9830
SCO3580	NC_003888.3	3958243	3960513	+	2271	2622
SCO3581	NC_003888.3	3960641	3961105	-	465	1211
SCO3582	NC_003888.3	3961226	3962155	+	930	719
SCO3583	NC_003888.3	3962279	3963043	+	765	1677
SCOt29	NC_003888.3	3963111	3963184	+	74	26
SCO3584	NC_003888.3	3963217	3963576	-	360	53
SCO3585	NC_003888.3	3963717	3964058	+	342	29
SCO3586	NC_003888.3	3964141	3965133	-	993	349
SCO3587	NC_003888.3	3965144	3965737	-	594	7
SCO3588	NC_003888.3	3965649	3966812	+	1164	45
SCO3589	NC_003888.3	3966835	3967929	-	1095	234
SCO3590	NC_003888.3	3967922	3968617	-	696	254
SCO3591	NC_003888.3	3968694	3968819	-	126	5
SCO3592	NC_003888.3	3968822	3969814	+	993	34
SCO3593	NC_003888.3	3970005	3971198	+	1194	22
SCO3594	NC_003888.3	3971293	3972306	+	1014	16
SCO3595	NC_003888.3	3972317	3973357	+	1041	34
SCO3596	NC_003888.3	3973354	3973962	+	609	23
SCO3597	NC_003888.3	3974012	3974824	-	813	106
SCO3598	NC_003888.3	3974836	3975600	-	765	15
SCO3599	NC_003888.3	3975852	3976808	-	957	34
SCO3600	NC_003888.3	3976909	3977412	+	504	57
SCO3601	NC_003888.3	3977529	3978014	+	486	128
SCO3602	NC_003888.3	3978061	3979272	-	1212	111
SCO3603	NC_003888.3	3979806	3981350	-	1545	91
SCO3604	NC_003888.3	3981549	3981839	-	291	62
SCO3605	NC_003888.3	3982106	3982402	+	297	229
SCO3606	NC_003888.3	3982525	3983607	+	1083	840
SCO3607	NC_003888.3	3983677	3985146	-	1470	431
SCO3608	NC_003888.3	3985241	3985750	-	510	248
SCO3609	NC_003888.3	3985984	3987855	+	1872	425
SCO3610	NC_003888.3	3988036	3989856	-	1821	1502
SCO3611	NC_003888.3	3989980	3990816	+	837	381
SCO3612	NC_003888.3	3990912	3992276	-	1365	1085
SCO3613	NC_003888.3	3992273	3992845	-	573	530
SCO3614	NC_003888.3	3993330	3994418	-	1089	2117
SCO3615	NC_003888.3	3994418	3995695	-	1278	6217
SCO3616	NC_003888.3	3995973	3996191	+	219	496
SCO3617	NC_003888.3	3996276	3996935	-	660	2199
SCO3618	NC_003888.3	3996928	3997527	-	600	2609
SCO3619	NC_003888.3	3997626	3997973	-	348	1396
SCO3620	NC_003888.3	3998255	3999019	+	765	708
SCO3621	NC_003888.3	3999086	4001437	-	2352	1651
SCO3622	NC_003888.3	4001665	4003020	+	1356	901
SCO3623	NC_003888.3	4003147	4003848	+	702	137
SCO3624	NC_003888.3	4003950	4004615	+	666	370
SCO3625	NC_003888.3	4004631	4004921	-	291	178
SCO3626	NC_003888.3	4004960	4005844	-	885	319
SCO3627	NC_003888.3	4005960	4006160	-	201	91
SCO3628	NC_003888.3	4006237	4006728	-	492	237
SCO3629	NC_003888.3	4006900	4008183	-	1284	2470
SCO3630	NC_003888.3	4008369	4009274	+	906	171
SCO3631	NC_003888.3	4009271	4009780	+	510	190
SCO3632	NC_003888.3	4009793	4010251	-	459	128
SCO3633	NC_003888.3	4010391	4011326	+	936	18
SCO3634	NC_003888.3	4011323	4012942	+	1620	27
SCO3635	NC_003888.3	4013295	4013696	-	402	73
SCO3636	NC_003888.3	4013901	4015136	-	1236	333
SCO3637	NC_003888.3	4015264	4015701	+	438	95
SCO3638	NC_003888.3	4015726	4016391	-	666	184
SCO3639	NC_003888.3	4016388	4017806	-	1419	400
SCO3640	NC_003888.3	4017820	4018506	-	687	34
SCO3641	NC_003888.3	4018503	4019882	-	1380	93
SCO3642	NC_003888.3	4019875	4021137	-	1263	15
SCO3643	NC_003888.3	4021130	4022119	-	990	57
SCO3644	NC_003888.3	4022264	4023169	-	906	236
SCO3645	NC_003888.3	4023366	4024598	-	1233	580
SCO3646	NC_003888.3	4024591	4025406	-	816	555
SCO3647	NC_003888.3	4025550	4025981	-	432	1275
SCO3648	NC_003888.3	4026217	4027671	-	1455	365
SCO3649	NC_003888.3	4027742	4028773	-	1032	4943
SCO3650	NC_003888.3	4028946	4029494	-	549	640
SCO3651	NC_003888.3	4029505	4030293	-	789	480
SCO3652	NC_003888.3	4030362	4031294	-	933	1147
SCO3653	NC_003888.3	4031299	4032045	-	747	149
SCO3654	NC_003888.3	4032042	4033367	-	1326	56
SCO3655	NC_003888.3	4033456	4035120	-	1665	1052
SCO3656	NC_003888.3	4035252	4035809	-	558	1095
SCO3657	NC_003888.3	4035996	4036406	-	411	116
SCO3658	NC_003888.3	4036689	4037879	+	1191	493
SCO3659	NC_003888.3	4037975	4038511	-	537	1874
SCO3660	NC_003888.3	4038637	4040280	-	1644	1256
SCO3661	NC_003888.3	4040450	4043047	-	2598	3970
SCO3662	NC_003888.3	4043330	4043665	-	336	5755
SCO3663	NC_003888.3	4043667	4043858	-	192	4261
SCO3664	NC_003888.3	4043991	4045001	+	1011	956
SCO3665	NC_003888.3	4044998	4045981	+	984	262
SCO3666	NC_003888.3	4045944	4047128	-	1185	450
SCO3667	NC_003888.3	4047138	4048256	-	1119	489
SCO3668	NC_003888.3	4048460	4048915	-	456	1318
SCO3669	NC_003888.3	4048921	4050120	-	1200	6265
SCO3670	NC_003888.3	4050163	4050840	-	678	4902
SCO3671	NC_003888.3	4050837	4052693	-	1857	22302
SCO3672	NC_003888.3	4052789	4054024	-	1236	822
SCO3673	NC_003888.3	4054268	4056550	+	2283	2054
SCO3674	NC_003888.3	4056685	4057986	+	1302	79
SCO3675	NC_003888.3	4058105	4059337	+	1233	222
SCO3676	NC_003888.3	4059415	4060467	+	1053	1237
SCO3677	NC_003888.3	4060547	4061044	-	498	807
SCO3678	NC_003888.3	4061079	4061654	-	576	1143
SCOt30	NC_003888.3	4062164	4062237	+	74	5
SCO3679	NC_003888.3	4062587	4064491	+	1905	585
SCO3680	NC_003888.3	4064575	4064868	-	294	43
SCO3681	NC_003888.3	4064888	4065388	+	501	31
SCO3682	NC_003888.3	4065489	4066526	+	1038	63
SCO3683	NC_003888.3	4066523	4066798	-	276	3
SCO3684	NC_003888.3	4066804	4067394	-	591	53
SCO3685	NC_003888.3	4067767	4068168	+	402	47
SCO3686	NC_003888.3	4068136	4068669	-	534	52
SCO3687	NC_003888.3	4069088	4069687	+	600	133
SCO3688	NC_003888.3	4069691	4070653	+	963	117
SCO3689	NC_003888.3	4071163	4071573	-	411	57
SCO3690	NC_003888.3	4071572	4072381	+	810	69
SCO3691	NC_003888.3	4072381	4073649	+	1269	46
SCO3692	NC_003888.3	4073646	4074005	+	360	24
SCO3693	NC_003888.3	4074209	4074751	+	543	130
SCO3694	NC_003888.3	4074756	4075130	-	375	19
SCO3695	NC_003888.3	4075117	4075605	-	489	45
SCO3696	NC_003888.3	4075938	4076306	+	369	62
SCO3697	NC_003888.3	4076249	4077469	-	1221	89
SCO3698	NC_003888.3	4077583	4078692	-	1110	75
SCO3699	NC_003888.3	4078689	4078997	-	309	6
SCO3700	NC_003888.3	4079089	4079502	+	414	14
SCO3701	NC_003888.3	4079499	4079729	+	231	3
SCO3702	NC_003888.3	4079863	4080510	+	648	358
SCO3703	NC_003888.3	4080650	4081045	+	396	279
SCO3704	NC_003888.3	4081222	4082031	+	810	282
SCO3705	NC_003888.3	4082028	4082879	+	852	78
SCO3706	NC_003888.3	4082876	4084000	+	1125	69
SCO3707	NC_003888.3	4084035	4084604	-	570	35
SCO3708	NC_003888.3	4084704	4085324	-	621	32
SCO3709	NC_003888.3	4085317	4085871	-	555	64
SCO3710	NC_003888.3	4086039	4087673	+	1635	473
SCO3711	NC_003888.3	4087742	4088053	+	312	53
SCO3712	NC_003888.3	4088148	4088984	+	837	408
SCO3713	NC_003888.3	4088998	4089171	-	174	375
SCO3714	NC_003888.3	4089285	4090508	-	1224	5224
SCO3715	NC_003888.3	4090396	4091067	-	672	664
SCO3716	NC_003888.3	4091267	4091944	-	678	47
SCO3717	NC_003888.3	4091950	4094073	-	2124	125
SCO3718	NC_003888.3	4094070	4095734	-	1665	67
SCO3719	NC_003888.3	4095742	4095831	-	90	27
SCO3721	NC_003888.3	4096157	4096780	-	624	252
SCO3722	NC_003888.3	4096845	4097198	-	354	110
SCO3723	NC_003888.3	4097454	4098950	+	1497	929
SCO3724	NC_003888.3	4098986	4099468	-	483	158
SCO3725	NC_003888.3	4099520	4100809	-	1290	579
SCO3726	NC_003888.3	4100888	4101508	-	621	211
SCO3727	NC_003888.3	4101639	4102223	+	585	75
SCO3728	NC_003888.3	4102349	4103080	-	732	99
SCO3729	NC_003888.3	4103188	4103970	-	783	240
SCO3730	NC_003888.3	4104198	4105055	+	858	63
SCO3731	NC_003888.3	4105340	4105543	+	204	1867
SCO3732	NC_003888.3	4105819	4107405	+	1587	397
SCO3733	NC_003888.3	4107493	4107822	+	330	178
SCO3734	NC_003888.3	4107830	4108183	-	354	107
SCO3735	NC_003888.3	4108183	4108686	-	504	86
SCO3736	NC_003888.3	4108736	4109227	-	492	40
SCO3737	NC_003888.3	4109279	4109905	-	627	60
SCO3738	NC_003888.3	4109902	4110471	-	570	56
SCO3739	NC_003888.3	4110508	4111512	+	1005	144
SCO3740	NC_003888.3	4111533	4112645	-	1113	133
SCO3741	NC_003888.3	4112648	4113418	-	771	134
SCO3742	NC_003888.3	4113665	4114393	+	729	275
SCO3743	NC_003888.3	4114390	4115031	+	642	212
SCO3744	NC_003888.3	4115028	4115813	+	786	143
SCO3745	NC_003888.3	4115666	4116157	-	492	92
SCO3746	NC_003888.3	4116154	4117440	-	1287	155
SCO3747	NC_003888.3	4117506	4118876	+	1371	218
SCO3748	NC_003888.3	4118957	4119160	-	204	5028
SCO3749	NC_003888.3	4119416	4120066	-	651	196
SCO3750	NC_003888.3	4120212	4121462	-	1251	236
SCO3751	NC_003888.3	4121664	4121933	+	270	3
SCO3752	NC_003888.3	4121930	4122688	+	759	9
SCO3753	NC_003888.3	4122691	4125243	+	2553	33
SCO3754	NC_003888.3	4125465	4127978	-	2514	67
SCO3755	NC_003888.3	4127975	4128769	-	795	26
SCO3756	NC_003888.3	4128978	4129652	-	675	141
SCO3757	NC_003888.3	4129649	4130995	-	1347	269
SCO3758	NC_003888.3	4131008	4132060	-	1053	18
SCO3759	NC_003888.3	4132135	4133346	-	1212	40
SCO3760	NC_003888.3	4133355	4134332	-	978	53
SCO3761	NC_003888.3	4134484	4134996	-	513	215
SCO3762	NC_003888.3	4135076	4135273	-	198	62
SCO3763	NC_003888.3	4135438	4137522	-	2085	1289
SCO3764	NC_003888.3	4137713	4138738	-	1026	77
SCO3765	NC_003888.3	4138735	4140114	-	1380	339
SCO3766	NC_003888.3	4140307	4141329	+	1023	554
SCO3767	NC_003888.3	4141437	4141892	+	456	1108
SCO3768	NC_003888.3	4141996	4142244	+	249	644
SCO3769	NC_003888.3	4142257	4142994	-	738	621
SCO3770	NC_003888.3	4143070	4144254	+	1185	63
SCO3771	NC_003888.3	4144272	4145912	-	1641	186
SCO3772	NC_003888.3	4145930	4146976	-	1047	71
SCO3773	NC_003888.3	4147062	4148024	+	963	84
SCO3774	NC_003888.3	4148686	4149564	+	879	83
SCO3775	NC_003888.3	4149589	4151322	-	1734	439
SCO3776	NC_003888.3	4151301	4151843	+	543	2763
SCO3777	NC_003888.3	4151848	4152975	+	1128	2625
SCO3778	NC_003888.3	4153150	4154442	+	1293	78
SCO3779	NC_003888.3	4154591	4155571	+	981	207
SCO3780	NC_003888.3	4155682	4157352	+	1671	2864
SCO3781	NC_003888.3	4157484	4158338	+	855	1687
SCO3782	NC_003888.3	4158580	4159929	-	1350	175
SCO3783	NC_003888.3	4160042	4160218	+	177	25
SCO3784	NC_003888.3	4160268	4161347	-	1080	375
SCO3785	NC_003888.3	4161431	4162660	-	1230	929
SCO3786	NC_003888.3	4162785	4163303	+	519	1454
SCO3787	NC_003888.3	4163376	4164320	+	945	905
SCO3788	NC_003888.3	4164327	4164737	+	411	48
SCO3789	NC_003888.3	4164773	4165789	+	1017	92
SCO3790	NC_003888.3	4165816	4167894	-	2079	123
SCO3791	NC_003888.3	4168158	4169495	+	1338	939
SCO3792	NC_003888.3	4169611	4171227	+	1617	2467
SCO3793	NC_003888.3	4171328	4171693	+	366	146
SCO3794	NC_003888.3	4171889	4172662	-	774	924
SCO3795	NC_003888.3	4172747	4174510	-	1764	3980
SCO3796	NC_003888.3	4174717	4176885	+	2169	2088
SCO3797	NC_003888.3	4176813	4177901	-	1089	328
SCO3798	NC_003888.3	4177967	4178944	-	978	156
SCO3799	NC_003888.3	4179065	4179535	-	471	636
SCO3800	NC_003888.3	4179684	4181510	+	1827	1501
SCO3801	NC_003888.3	4181609	4182907	+	1299	697
SCO3802	NC_003888.3	4183022	4183273	+	252	114
SCO3803	NC_003888.3	4183333	4183737	-	405	52
SCO3804	NC_003888.3	4183789	4184793	+	1005	64
SCO3805	NC_003888.3	4184790	4185284	+	495	291
SCO3806	NC_003888.3	4185307	4185765	-	459	439
SCO3807	NC_003888.3	4185833	4186627	-	795	721
SCO3808	NC_003888.3	4186809	4187633	+	825	950
SCO3809	NC_003888.3	4187758	4189068	-	1311	2041
SCO3810	NC_003888.3	4189065	4189715	-	651	2012
SCO3811	NC_003888.3	4189937	4190881	+	945	471
SCO3812	NC_003888.3	4190999	4191346	+	348	56
SCO3813	NC_003888.3	4191343	4192329	+	987	158
SCO3814	NC_003888.3	4192477	4193454	+	978	1606
SCO3815	NC_003888.3	4193532	4194941	-	1410	2210
SCO3816	NC_003888.3	4194961	4195941	-	981	1488
SCO3817	NC_003888.3	4195943	4197196	-	1254	2347
SCO3818	NC_003888.3	4197520	4198176	+	657	970
SCO3819	NC_003888.3	4198301	4198708	+	408	94
SCO3820	NC_003888.3	4198795	4200363	-	1569	2625
SCO3821	NC_003888.3	4200767	4202437	+	1671	718
SCO3822	NC_003888.3	4202553	4203092	-	540	573
SCO3823	NC_003888.3	4204101	4205081	-	981	1233
SCO3824	NC_003888.3	4205224	4206252	+	1029	124
SCO3825	NC_003888.3	4206249	4207097	+	849	299
SCO3826	NC_003888.3	4207170	4208267	-	1098	1186
SCO3827	NC_003888.3	4208264	4209661	-	1398	1270
SCO3828	NC_003888.3	4209661	4210572	-	912	644
SCO3829	NC_003888.3	4210796	4212271	-	1476	844
SCO3830	NC_003888.3	4212271	4213275	-	1005	1158
SCO3831	NC_003888.3	4213272	4214438	-	1167	2581
SCO3832	NC_003888.3	4214734	4215141	+	408	145
SCO3833	NC_003888.3	4215177	4215806	-	630	203
SCO3834	NC_003888.3	4215803	4217317	-	1515	838
SCO3835	NC_003888.3	4217476	4219167	+	1692	1236
SCO3836	NC_003888.3	4219178	4219963	-	786	286
SCO3837	NC_003888.3	4219960	4221270	-	1311	230
SCO3838	NC_003888.3	4221267	4222505	-	1239	845
SCO3839	NC_003888.3	4222523	4222852	-	330	457
SCO3840	NC_003888.3	4222903	4223718	-	816	446
SCO3841	NC_003888.3	4223858	4225387	-	1530	242
SCO3842	NC_003888.3	4225790	4226674	+	885	57
SCOt31	NC_003888.3	4226761	4226847	-	87	0
SCO3843	NC_003888.3	4227374	4228246	+	873	2592
SCO3844	NC_003888.3	4228257	4228775	+	519	1792
SCO3845	NC_003888.3	4228917	4230464	+	1548	4778
SCO3846	NC_003888.3	4230492	4231931	+	1440	1773
SCO3847	NC_003888.3	4231928	4233400	+	1473	2080
SCO3848	NC_003888.3	4233591	4235612	+	2022	5974
SCO3849	NC_003888.3	4235691	4236452	-	762	578
