# Program:featureCounts v2.0.1; Command:"featureCounts" "-T" "16" "-p" "-P" "-B" "-a" "/home/duc/dbMisc/M145.gff" "-t" "gene" "-g" "locus_tag" "--minOverlap" "20" "--fracOverlap" "0.25" "-o" "gene_counts_filtered/C24_2.txt" "align/C24_2.bam" 
Geneid	Chr	Start	End	Strand	Length	align/C24_2.bam
SCO3574	NC_003888.3	3952921	3953985	-	1065	802
SCO3575	NC_003888.3	3954219	3954686	-	468	2266
SCO3576	NC_003888.3	3954683	3954844	-	162	29
SCO3577	NC_003888.3	3954997	3955974	+	978	658
SCO3578	NC_003888.3	3955971	3957416	+	1446	10000
SCO3579	NC_003888.3	3957444	3957782	-	339	14755
SCO3580	NC_003888.3	3958243	3960513	+	2271	5885
SCO3581	NC_003888.3	3960641	3961105	-	465	2903
SCO3582	NC_003888.3	3961226	3962155	+	930	848
SCO3583	NC_003888.3	3962279	3963043	+	765	108
SCOt29	NC_003888.3	3963111	3963184	+	74	0
SCO3584	NC_003888.3	3963217	3963576	-	360	23
SCO3585	NC_003888.3	3963717	3964058	+	342	18
SCO3586	NC_003888.3	3964141	3965133	-	993	690
SCO3587	NC_003888.3	3965144	3965737	-	594	7
SCO3588	NC_003888.3	3965649	3966812	+	1164	28
SCO3589	NC_003888.3	3966835	3967929	-	1095	159
SCO3590	NC_003888.3	3967922	3968617	-	696	172
SCO3591	NC_003888.3	3968694	3968819	-	126	7
SCO3592	NC_003888.3	3968822	3969814	+	993	30
SCO3593	NC_003888.3	3970005	3971198	+	1194	17
SCO3594	NC_003888.3	3971293	3972306	+	1014	3
SCO3595	NC_003888.3	3972317	3973357	+	1041	25
SCO3596	NC_003888.3	3973354	3973962	+	609	22
SCO3597	NC_003888.3	3974012	3974824	-	813	165
SCO3598	NC_003888.3	3974836	3975600	-	765	36
SCO3599	NC_003888.3	3975852	3976808	-	957	60
SCO3600	NC_003888.3	3976909	3977412	+	504	53
SCO3601	NC_003888.3	3977529	3978014	+	486	127
SCO3602	NC_003888.3	3978061	3979272	-	1212	132
SCO3603	NC_003888.3	3979806	3981350	-	1545	98
SCO3604	NC_003888.3	3981549	3981839	-	291	31
SCO3605	NC_003888.3	3982106	3982402	+	297	203
SCO3606	NC_003888.3	3982525	3983607	+	1083	1408
SCO3607	NC_003888.3	3983677	3985146	-	1470	516
SCO3608	NC_003888.3	3985241	3985750	-	510	235
SCO3609	NC_003888.3	3985984	3987855	+	1872	796
SCO3610	NC_003888.3	3988036	3989856	-	1821	2032
SCO3611	NC_003888.3	3989980	3990816	+	837	620
SCO3612	NC_003888.3	3990912	3992276	-	1365	2005
SCO3613	NC_003888.3	3992273	3992845	-	573	933
SCO3614	NC_003888.3	3993330	3994418	-	1089	3993
SCO3615	NC_003888.3	3994418	3995695	-	1278	10511
SCO3616	NC_003888.3	3995973	3996191	+	219	631
SCO3617	NC_003888.3	3996276	3996935	-	660	2066
SCO3618	NC_003888.3	3996928	3997527	-	600	2950
SCO3619	NC_003888.3	3997626	3997973	-	348	1304
SCO3620	NC_003888.3	3998255	3999019	+	765	1010
SCO3621	NC_003888.3	3999086	4001437	-	2352	2715
SCO3622	NC_003888.3	4001665	4003020	+	1356	1141
SCO3623	NC_003888.3	4003147	4003848	+	702	172
SCO3624	NC_003888.3	4003950	4004615	+	666	284
SCO3625	NC_003888.3	4004631	4004921	-	291	171
SCO3626	NC_003888.3	4004960	4005844	-	885	395
SCO3627	NC_003888.3	4005960	4006160	-	201	21
SCO3628	NC_003888.3	4006237	4006728	-	492	364
SCO3629	NC_003888.3	4006900	4008183	-	1284	2719
SCO3630	NC_003888.3	4008369	4009274	+	906	28
SCO3631	NC_003888.3	4009271	4009780	+	510	671
SCO3632	NC_003888.3	4009793	4010251	-	459	216
SCO3633	NC_003888.3	4010391	4011326	+	936	25
SCO3634	NC_003888.3	4011323	4012942	+	1620	26
SCO3635	NC_003888.3	4013295	4013696	-	402	100
SCO3636	NC_003888.3	4013901	4015136	-	1236	404
SCO3637	NC_003888.3	4015264	4015701	+	438	202
SCO3638	NC_003888.3	4015726	4016391	-	666	192
SCO3639	NC_003888.3	4016388	4017806	-	1419	347
SCO3640	NC_003888.3	4017820	4018506	-	687	54
SCO3641	NC_003888.3	4018503	4019882	-	1380	170
SCO3642	NC_003888.3	4019875	4021137	-	1263	11
SCO3643	NC_003888.3	4021130	4022119	-	990	65
SCO3644	NC_003888.3	4022264	4023169	-	906	293
SCO3645	NC_003888.3	4023366	4024598	-	1233	151
SCO3646	NC_003888.3	4024591	4025406	-	816	146
SCO3647	NC_003888.3	4025550	4025981	-	432	1975
SCO3648	NC_003888.3	4026217	4027671	-	1455	242
SCO3649	NC_003888.3	4027742	4028773	-	1032	7261
SCO3650	NC_003888.3	4028946	4029494	-	549	887
SCO3651	NC_003888.3	4029505	4030293	-	789	688
SCO3652	NC_003888.3	4030362	4031294	-	933	1398
SCO3653	NC_003888.3	4031299	4032045	-	747	474
SCO3654	NC_003888.3	4032042	4033367	-	1326	69
SCO3655	NC_003888.3	4033456	4035120	-	1665	1910
SCO3656	NC_003888.3	4035252	4035809	-	558	2409
SCO3657	NC_003888.3	4035996	4036406	-	411	47
SCO3658	NC_003888.3	4036689	4037879	+	1191	761
SCO3659	NC_003888.3	4037975	4038511	-	537	2629
SCO3660	NC_003888.3	4038637	4040280	-	1644	1960
SCO3661	NC_003888.3	4040450	4043047	-	2598	6765
SCO3662	NC_003888.3	4043330	4043665	-	336	5095
SCO3663	NC_003888.3	4043667	4043858	-	192	3387
SCO3664	NC_003888.3	4043991	4045001	+	1011	1084
SCO3665	NC_003888.3	4044998	4045981	+	984	358
SCO3666	NC_003888.3	4045944	4047128	-	1185	747
SCO3667	NC_003888.3	4047138	4048256	-	1119	792
SCO3668	NC_003888.3	4048460	4048915	-	456	1638
SCO3669	NC_003888.3	4048921	4050120	-	1200	8309
SCO3670	NC_003888.3	4050163	4050840	-	678	6766
SCO3671	NC_003888.3	4050837	4052693	-	1857	26791
SCO3672	NC_003888.3	4052789	4054024	-	1236	28
SCO3673	NC_003888.3	4054268	4056550	+	2283	1692
SCO3674	NC_003888.3	4056685	4057986	+	1302	64
SCO3675	NC_003888.3	4058105	4059337	+	1233	406
SCO3676	NC_003888.3	4059415	4060467	+	1053	1339
SCO3677	NC_003888.3	4060547	4061044	-	498	1135
SCO3678	NC_003888.3	4061079	4061654	-	576	1607
SCOt30	NC_003888.3	4062164	4062237	+	74	0
SCO3679	NC_003888.3	4062587	4064491	+	1905	91
SCO3680	NC_003888.3	4064575	4064868	-	294	24
SCO3681	NC_003888.3	4064888	4065388	+	501	16
SCO3682	NC_003888.3	4065489	4066526	+	1038	49
SCO3683	NC_003888.3	4066523	4066798	-	276	3
SCO3684	NC_003888.3	4066804	4067394	-	591	11
SCO3685	NC_003888.3	4067767	4068168	+	402	37
SCO3686	NC_003888.3	4068136	4068669	-	534	64
SCO3687	NC_003888.3	4069088	4069687	+	600	31
SCO3688	NC_003888.3	4069691	4070653	+	963	34
SCO3689	NC_003888.3	4071163	4071573	-	411	25
SCO3690	NC_003888.3	4071572	4072381	+	810	11
SCO3691	NC_003888.3	4072381	4073649	+	1269	34
SCO3692	NC_003888.3	4073646	4074005	+	360	8
SCO3693	NC_003888.3	4074209	4074751	+	543	203
SCO3694	NC_003888.3	4074756	4075130	-	375	30
SCO3695	NC_003888.3	4075117	4075605	-	489	21
SCO3696	NC_003888.3	4075938	4076306	+	369	56
SCO3697	NC_003888.3	4076249	4077469	-	1221	103
SCO3698	NC_003888.3	4077583	4078692	-	1110	58
SCO3699	NC_003888.3	4078689	4078997	-	309	7
SCO3700	NC_003888.3	4079089	4079502	+	414	13
SCO3701	NC_003888.3	4079499	4079729	+	231	4
SCO3702	NC_003888.3	4079863	4080510	+	648	111
SCO3703	NC_003888.3	4080650	4081045	+	396	336
SCO3704	NC_003888.3	4081222	4082031	+	810	297
SCO3705	NC_003888.3	4082028	4082879	+	852	96
SCO3706	NC_003888.3	4082876	4084000	+	1125	123
SCO3707	NC_003888.3	4084035	4084604	-	570	76
SCO3708	NC_003888.3	4084704	4085324	-	621	59
SCO3709	NC_003888.3	4085317	4085871	-	555	60
SCO3710	NC_003888.3	4086039	4087673	+	1635	472
SCO3711	NC_003888.3	4087742	4088053	+	312	49
SCO3712	NC_003888.3	4088148	4088984	+	837	821
SCO3713	NC_003888.3	4088998	4089171	-	174	643
SCO3714	NC_003888.3	4089285	4090508	-	1224	8515
SCO3715	NC_003888.3	4090396	4091067	-	672	826
SCO3716	NC_003888.3	4091267	4091944	-	678	40
SCO3717	NC_003888.3	4091950	4094073	-	2124	115
SCO3718	NC_003888.3	4094070	4095734	-	1665	83
SCO3719	NC_003888.3	4095742	4095831	-	90	21
SCO3721	NC_003888.3	4096157	4096780	-	624	251
SCO3722	NC_003888.3	4096845	4097198	-	354	100
SCO3723	NC_003888.3	4097454	4098950	+	1497	31
SCO3724	NC_003888.3	4098986	4099468	-	483	45
SCO3725	NC_003888.3	4099520	4100809	-	1290	372
SCO3726	NC_003888.3	4100888	4101508	-	621	118
SCO3727	NC_003888.3	4101639	4102223	+	585	263
SCO3728	NC_003888.3	4102349	4103080	-	732	144
SCO3729	NC_003888.3	4103188	4103970	-	783	228
SCO3730	NC_003888.3	4104198	4105055	+	858	86
SCO3731	NC_003888.3	4105340	4105543	+	204	2354
SCO3732	NC_003888.3	4105819	4107405	+	1587	786
SCO3733	NC_003888.3	4107493	4107822	+	330	388
SCO3734	NC_003888.3	4107830	4108183	-	354	244
SCO3735	NC_003888.3	4108183	4108686	-	504	136
SCO3736	NC_003888.3	4108736	4109227	-	492	65
SCO3737	NC_003888.3	4109279	4109905	-	627	74
SCO3738	NC_003888.3	4109902	4110471	-	570	62
SCO3739	NC_003888.3	4110508	4111512	+	1005	91
SCO3740	NC_003888.3	4111533	4112645	-	1113	160
SCO3741	NC_003888.3	4112648	4113418	-	771	112
SCO3742	NC_003888.3	4113665	4114393	+	729	74
SCO3743	NC_003888.3	4114390	4115031	+	642	24
SCO3744	NC_003888.3	4115028	4115813	+	786	61
SCO3745	NC_003888.3	4115666	4116157	-	492	25
SCO3746	NC_003888.3	4116154	4117440	-	1287	69
SCO3747	NC_003888.3	4117506	4118876	+	1371	110
SCO3748	NC_003888.3	4118957	4119160	-	204	3125
SCO3749	NC_003888.3	4119416	4120066	-	651	87
SCO3750	NC_003888.3	4120212	4121462	-	1251	332
SCO3751	NC_003888.3	4121664	4121933	+	270	6
SCO3752	NC_003888.3	4121930	4122688	+	759	12
SCO3753	NC_003888.3	4122691	4125243	+	2553	38
SCO3754	NC_003888.3	4125465	4127978	-	2514	56
SCO3755	NC_003888.3	4127975	4128769	-	795	24
SCO3756	NC_003888.3	4128978	4129652	-	675	189
SCO3757	NC_003888.3	4129649	4130995	-	1347	387
SCO3758	NC_003888.3	4131008	4132060	-	1053	44
SCO3759	NC_003888.3	4132135	4133346	-	1212	22
SCO3760	NC_003888.3	4133355	4134332	-	978	202
SCO3761	NC_003888.3	4134484	4134996	-	513	728
SCO3762	NC_003888.3	4135076	4135273	-	198	146
SCO3763	NC_003888.3	4135438	4137522	-	2085	2075
SCO3764	NC_003888.3	4137713	4138738	-	1026	64
SCO3765	NC_003888.3	4138735	4140114	-	1380	206
SCO3766	NC_003888.3	4140307	4141329	+	1023	866
SCO3767	NC_003888.3	4141437	4141892	+	456	2351
SCO3768	NC_003888.3	4141996	4142244	+	249	1072
SCO3769	NC_003888.3	4142257	4142994	-	738	836
SCO3770	NC_003888.3	4143070	4144254	+	1185	51
SCO3771	NC_003888.3	4144272	4145912	-	1641	51
SCO3772	NC_003888.3	4145930	4146976	-	1047	33
SCO3773	NC_003888.3	4147062	4148024	+	963	92
SCO3774	NC_003888.3	4148686	4149564	+	879	60
SCO3775	NC_003888.3	4149589	4151322	-	1734	33
SCO3776	NC_003888.3	4151301	4151843	+	543	23
SCO3777	NC_003888.3	4151848	4152975	+	1128	36
SCO3778	NC_003888.3	4153150	4154442	+	1293	45
SCO3779	NC_003888.3	4154591	4155571	+	981	280
SCO3780	NC_003888.3	4155682	4157352	+	1671	552
SCO3781	NC_003888.3	4157484	4158338	+	855	108
SCO3782	NC_003888.3	4158580	4159929	-	1350	360
SCO3783	NC_003888.3	4160042	4160218	+	177	35
SCO3784	NC_003888.3	4160268	4161347	-	1080	522
SCO3785	NC_003888.3	4161431	4162660	-	1230	52
SCO3786	NC_003888.3	4162785	4163303	+	519	19
SCO3787	NC_003888.3	4163376	4164320	+	945	15
SCO3788	NC_003888.3	4164327	4164737	+	411	115
SCO3789	NC_003888.3	4164773	4165789	+	1017	142
SCO3790	NC_003888.3	4165816	4167894	-	2079	243
SCO3791	NC_003888.3	4168158	4169495	+	1338	1121
SCO3792	NC_003888.3	4169611	4171227	+	1617	4111
SCO3793	NC_003888.3	4171328	4171693	+	366	244
SCO3794	NC_003888.3	4171889	4172662	-	774	1663
SCO3795	NC_003888.3	4172747	4174510	-	1764	6798
SCO3796	NC_003888.3	4174717	4176885	+	2169	187
SCO3797	NC_003888.3	4176813	4177901	-	1089	21
SCO3798	NC_003888.3	4177967	4178944	-	978	191
SCO3799	NC_003888.3	4179065	4179535	-	471	939
SCO3800	NC_003888.3	4179684	4181510	+	1827	326
SCO3801	NC_003888.3	4181609	4182907	+	1299	1035
SCO3802	NC_003888.3	4183022	4183273	+	252	151
SCO3803	NC_003888.3	4183333	4183737	-	405	65
SCO3804	NC_003888.3	4183789	4184793	+	1005	54
SCO3805	NC_003888.3	4184790	4185284	+	495	63
SCO3806	NC_003888.3	4185307	4185765	-	459	186
SCO3807	NC_003888.3	4185833	4186627	-	795	1204
SCO3808	NC_003888.3	4186809	4187633	+	825	1699
SCO3809	NC_003888.3	4187758	4189068	-	1311	1721
SCO3810	NC_003888.3	4189065	4189715	-	651	1765
SCO3811	NC_003888.3	4189937	4190881	+	945	1447
SCO3812	NC_003888.3	4190999	4191346	+	348	80
SCO3813	NC_003888.3	4191343	4192329	+	987	207
SCO3814	NC_003888.3	4192477	4193454	+	978	4296
SCO3815	NC_003888.3	4193532	4194941	-	1410	2491
SCO3816	NC_003888.3	4194961	4195941	-	981	1490
SCO3817	NC_003888.3	4195943	4197196	-	1254	2136
SCO3818	NC_003888.3	4197520	4198176	+	657	258
SCO3819	NC_003888.3	4198301	4198708	+	408	107
SCO3820	NC_003888.3	4198795	4200363	-	1569	5722
SCO3821	NC_003888.3	4200767	4202437	+	1671	1442
SCO3822	NC_003888.3	4202553	4203092	-	540	1021
SCO3823	NC_003888.3	4204101	4205081	-	981	1518
SCO3824	NC_003888.3	4205224	4206252	+	1029	266
SCO3825	NC_003888.3	4206249	4207097	+	849	283
SCO3826	NC_003888.3	4207170	4208267	-	1098	1039
SCO3827	NC_003888.3	4208264	4209661	-	1398	1060
SCO3828	NC_003888.3	4209661	4210572	-	912	599
SCO3829	NC_003888.3	4210796	4212271	-	1476	544
SCO3830	NC_003888.3	4212271	4213275	-	1005	280
SCO3831	NC_003888.3	4213272	4214438	-	1167	33
SCO3832	NC_003888.3	4214734	4215141	+	408	174
SCO3833	NC_003888.3	4215177	4215806	-	630	234
SCO3834	NC_003888.3	4215803	4217317	-	1515	739
SCO3835	NC_003888.3	4217476	4219167	+	1692	604
SCO3836	NC_003888.3	4219178	4219963	-	786	402
SCO3837	NC_003888.3	4219960	4221270	-	1311	567
SCO3838	NC_003888.3	4221267	4222505	-	1239	1447
SCO3839	NC_003888.3	4222523	4222852	-	330	652
SCO3840	NC_003888.3	4222903	4223718	-	816	955
SCO3841	NC_003888.3	4223858	4225387	-	1530	358
SCO3842	NC_003888.3	4225790	4226674	+	885	41
SCOt31	NC_003888.3	4226761	4226847	-	87	3
SCO3843	NC_003888.3	4227374	4228246	+	873	2558
SCO3844	NC_003888.3	4228257	4228775	+	519	2109
SCO3845	NC_003888.3	4228917	4230464	+	1548	6909
SCO3846	NC_003888.3	4230492	4231931	+	1440	2877
SCO3847	NC_003888.3	4231928	4233400	+	1473	3392
SCO3848	NC_003888.3	4233591	4235612	+	2022	12842
SCO3849	NC_003888.3	4235691	4236452	-	762	852
SCO3850	NC_003888.3	4236466	4237524	-	1059	1526
SCO3851	NC_003888.3	4237521	4238159	-	639	2452
SCO3852	NC_003888.3	4238156	4238365	-	210	648
SCO3853	NC_003888.3	4238399	4239112	-	714	389
SCO3854	NC_003888.3	4239330	4239584	+	255	1088
SCO3855	NC_003888.3	4239852	4240745	-	894	618
SCO3856	NC_003888.3	4240850	4241383	-	534	533
SCO3857	NC_003888.3	4241704	4242402	+	699	1342
SCO3858	NC_003888.3	4242512	4243288	-	777	2303
SCOt32	NC_003888.3	4243682	4243757	-	76	7
SCO3859	NC_003888.3	4243938	4244486	+	549	624
SCO3860	NC_003888.3	4244573	4246303	+	1731	755
SCO3861	NC_003888.3	4246345	4247670	-	1326	240
SCO3862	NC_003888.3	4247800	4248081	-	282	191
SCO3863	NC_003888.3	4248267	4248656	+	390	85
SCO3864	NC_003888.3	4248804	4249592	+	789	319
SCO3865	NC_003888.3	4249601	4250383	+	783	355
SCO3866	NC_003888.3	4250514	4251389	-	876	258
SCO3867	NC_003888.3	4251449	4251661	-	213	113
SCO3868	NC_003888.3	4251867	4252493	+	627	139
SCO3869	NC_003888.3	4252857	4257887	+	5031	2477
SCO3870	NC_003888.3	4258228	4258428	-	201	341
SCO3871	NC_003888.3	4258993	4259403	+	411	150
SCOt33	NC_003888.3	4259791	4259867	-	77	31
SCO3872	NC_003888.3	4259979	4260536	-	558	1912
SCO3873	NC_003888.3	4260741	4263314	-	2574	10727
SCO3874	NC_003888.3	4263378	4265438	-	2061	9418
SCO3875	NC_003888.3	4265873	4266445	-	573	278
SCO3876	NC_003888.3	4266442	4267563	-	1122	1477
SCO3877	NC_003888.3	4267594	4268469	-	876	3367
SCO3878	NC_003888.3	4268713	4269843	-	1131	8313
SCO3879	NC_003888.3	4270778	4272748	-	1971	1180
SCO3880	NC_003888.3	4273127	4273264	+	138	4601
SCO3881	NC_003888.3	4273286	4273657	+	372	1760
SCO3882	NC_003888.3	4273654	4274028	+	375	1278
SCO3883	NC_003888.3	4274032	4275327	+	1296	5244
SCO3884	NC_003888.3	4275343	4275855	+	513	1792
SCO3885	NC_003888.3	4275980	4276699	+	720	418
SCO3886	NC_003888.3	4277251	4278078	+	828	2397
SCO3887	NC_003888.3	4278195	4279181	+	987	2344
SCO3888	NC_003888.3	4279519	4280136	+	618	334
SCO3889	NC_003888.3	4280212	4280544	-	333	1457
SCO3890	NC_003888.3	4280583	4281551	-	969	2575
SCO3891	NC_003888.3	4281711	4282559	-	849	548
SCO3892	NC_003888.3	4282577	4283287	-	711	634
SCO3893	NC_003888.3	4283316	4285007	-	1692	4462
SCO3894	NC_003888.3	4285147	4287582	-	2436	3258
SCO3895	NC_003888.3	4287627	4289990	-	2364	3124
SCO3896	NC_003888.3	4290216	4291667	+	1452	966
SCO3897	NC_003888.3	4291764	4292357	-	594	1167
SCO3898	NC_003888.3	4292389	4293666	-	1278	157
SCO3899	NC_003888.3	4293746	4294828	-	1083	5681
SCO3900	NC_003888.3	4294873	4295550	-	678	2135
SCO3901	NC_003888.3	4296215	4298602	+	2388	12648
SCO3902	NC_003888.3	4298723	4300231	+	1509	1134
SCO3903	NC_003888.3	4300309	4301340	-	1032	2971
SCO3904	NC_003888.3	4301402	4302523	-	1122	4129
SCO3905	NC_003888.3	4302661	4302966	-	306	202
SCO3906	NC_003888.3	4303242	4303532	+	291	13760
SCO3907	NC_003888.3	4303613	4304212	+	600	10151
SCO3908	NC_003888.3	4304258	4304494	+	237	3507
SCO3909	NC_003888.3	4304513	4304959	+	447	9398
SCO3910	NC_003888.3	4305060	4306406	-	1347	235
SCO3911	NC_003888.3	4306857	4308332	+	1476	597
SCO3912	NC_003888.3	4308427	4309812	+	1386	601
SCO3913	NC_003888.3	4309887	4310339	-	453	373
SCO3914	NC_003888.3	4310386	4310850	-	465	360
SCO3915	NC_003888.3	4310991	4312205	+	1215	97
SCO3916	NC_003888.3	4312354	4312773	+	420	213
SCO3917	NC_003888.3	4312891	4313757	-	867	1443
SCO3918	NC_003888.3	4313836	4314318	-	483	76
SCO3919	NC_003888.3	4314389	4315294	-	906	174
SCO3920	NC_003888.3	4315547	4316725	-	1179	1161
SCO3921	NC_003888.3	4316722	4317216	-	495	390
SCO3922	NC_003888.3	4317222	4317599	-	378	242
SCO3923	NC_003888.3	4317659	4317976	+	318	133
SCO3924	NC_003888.3	4318118	4318330	+	213	521
SCO3925	NC_003888.3	4318648	4319373	+	726	1303
SCO3926	NC_003888.3	4319501	4319911	+	411	2268
SCO3927	NC_003888.3	4319961	4321502	-	1542	1854
SCO3928	NC_003888.3	4321756	4323594	+	1839	4844
SCO3929	NC_003888.3	4324441	4325793	-	1353	1473
SCO3930	NC_003888.3	4325990	4326556	+	567	14
SCO3931	NC_003888.3	4326866	4327165	+	300	9
SCO3932	NC_003888.3	4327576	4328355	-	780	167
SCO3933	NC_003888.3	4328521	4328871	+	351	12
SCO3934	NC_003888.3	4328871	4330172	+	1302	15
SCO3935	NC_003888.3	4330169	4330366	+	198	4
SCO3936	NC_003888.3	4330663	4332021	+	1359	32
SCO3937	NC_003888.3	4332160	4333647	-	1488	277
SCO3938	NC_003888.3	4333799	4333930	+	132	5
SCO3939	NC_003888.3	4334010	4335458	+	1449	451
SCO3940	NC_003888.3	4335483	4336355	-	873	2444
SCO3941	NC_003888.3	4336537	4337643	-	1107	2953
SCO3942	NC_003888.3	4337841	4338065	+	225	865
SCO3943	NC_003888.3	4338034	4339146	-	1113	5082
SCO3944	NC_003888.3	4339565	4340644	+	1080	890
SCO3945	NC_003888.3	4340932	4342437	+	1506	361
SCO3946	NC_003888.3	4342458	4343462	+	1005	185
SCO3947	NC_003888.3	4343538	4347056	+	3519	379
SCO3948	NC_003888.3	4347161	4348843	+	1683	84
SCO3949	NC_003888.3	4348966	4350015	+	1050	134
SCO3950	NC_003888.3	4350063	4350980	-	918	1269
SCO3951	NC_003888.3	4351038	4352000	-	963	592
SCO3952	NC_003888.3	4351997	4352455	-	459	89
SCO3953	NC_003888.3	4352462	4353010	-	549	406
SCO3954	NC_003888.3	4353121	4354878	-	1758	164
SCO3955	NC_003888.3	4354875	4355894	-	1020	74
SCO3956	NC_003888.3	4355990	4356952	+	963	644
SCO3957	NC_003888.3	4356969	4357850	+	882	380
SCO3958	NC_003888.3	4357847	4358758	+	912	527
SCO3959	NC_003888.3	4358770	4359489	+	720	423
SCO3960	NC_003888.3	4359709	4360551	-	843	2882
SCO3961	NC_003888.3	4360548	4361825	-	1278	5102
SCO3962	NC_003888.3	4362335	4363267	-	933	1278
SCO3963	NC_003888.3	4363348	4364685	-	1338	635
SCO3964	NC_003888.3	4364694	4366736	-	2043	1402
SCO3965	NC_003888.3	4366750	4367286	-	537	403
SCO3966	NC_003888.3	4367283	4367933	-	651	390
SCO3967	NC_003888.3	4368066	4368827	-	762	531
SCO3968	NC_003888.3	4368955	4369809	-	855	1878
SCO3969	NC_003888.3	4370066	4370548	-	483	81
SCO3970	NC_003888.3	4370586	4372061	-	1476	2132
SCO3971	NC_003888.3	4372196	4373629	-	1434	1822
SCO3972	NC_003888.3	4374285	4374950	+	666	672
SCO3973	NC_003888.3	4375006	4375671	+	666	470
SCO3974	NC_003888.3	4375917	4376882	-	966	3315
SCO3975	NC_003888.3	4377505	4378143	-	639	369
SCO3976	NC_003888.3	4378271	4379098	-	828	406
SCO3977	NC_003888.3	4379364	4380923	+	1560	2001
SCO3978	NC_003888.3	4381065	4381949	-	885	55
SCO3979	NC_003888.3	4382030	4382620	+	591	366
SCOt34	NC_003888.3	4382684	4382768	+	85	37
SCO3980	NC_003888.3	4382898	4383473	-	576	284
SCO3981	NC_003888.3	4383616	4384371	-	756	132
SCO3982	NC_003888.3	4384451	4384729	+	279	1
SCO3983	NC_003888.3	4384742	4385053	+	312	3
SCO3984	NC_003888.3	4385053	4385256	+	204	2
SCO3985	NC_003888.3	4385253	4385477	+	225	24
SCO3986	NC_003888.3	4385486	4386217	+	732	113
SCO3987	NC_003888.3	4386217	4386522	+	306	5
SCO3988	NC_003888.3	4386552	4386899	+	348	49
SCO3989	NC_003888.3	4387240	4387509	+	270	89
SCO3990	NC_003888.3	4387791	4388060	-	270	406
SCO3992	NC_003888.3	4389254	4389544	-	291	53
SCO3993	NC_003888.3	4389593	4389862	-	270	33
SCO3994	NC_003888.3	4389919	4390131	+	213	40
SCO3995	NC_003888.3	4390122	4390649	+	528	15
SCO3996	NC_003888.3	4390652	4390861	+	210	1
SCO3997	NC_003888.3	4390861	4392000	+	1140	164
SCO3998	NC_003888.3	4392274	4393617	-	1344	1668
SCO3999	NC_003888.3	4394003	4395133	+	1131	181
SCO4000	NC_003888.3	4395100	4395579	-	480	61
SCO4001	NC_003888.3	4395671	4396546	-	876	49
SCO4002	NC_003888.3	4396912	4397238	+	327	6763
SCO4003	NC_003888.3	4397335	4397688	-	354	64
SCO4004	NC_003888.3	4397691	4397855	-	165	6
SCO4005	NC_003888.3	4397899	4398372	+	474	137
SCO4006	NC_003888.3	4398501	4400177	+	1677	932
SCO4007	NC_003888.3	4400250	4401542	-	1293	709
SCO4008	NC_003888.3	4401679	4402257	+	579	203
SCO4009	NC_003888.3	4402297	4406688	-	4392	8534
SCO4010	NC_003888.3	4406863	4407330	-	468	530
SCOt35	NC_003888.3	4407512	4407602	+	91	31
SCOt36	NC_003888.3	4407794	4407866	+	73	1
SCO4011	NC_003888.3	4407941	4408414	+	474	171
SCO4012	NC_003888.3	4408407	4408838	-	432	72
SCO4013	NC_003888.3	4409067	4410554	+	1488	1854
SCO4014	NC_003888.3	4410577	4410936	-	360	274
SCO4015	NC_003888.3	4410971	4411894	+	924	153
SCO4016	NC_003888.3	4412004	4412957	+	954	120
SCO4017	NC_003888.3	4413017	4413733	-	717	62
SCO4018	NC_003888.3	4413742	4414275	-	534	23
SCO4019	NC_003888.3	4414377	4415069	+	693	173
SCO4020	NC_003888.3	4415129	4415944	+	816	67
SCO4021	NC_003888.3	4415941	4417515	+	1575	26
SCO4022	NC_003888.3	4417530	4418879	+	1350	25
SCO4023	NC_003888.3	4418876	4421077	+	2202	31
SCO4024	NC_003888.3	4421136	4422659	+	1524	164
SCO4025	NC_003888.3	4422721	4423479	+	759	415
SCO4026	NC_003888.3	4423549	4424019	-	471	641
SCO4027	NC_003888.3	4424029	4424409	-	381	441
SCO4028	NC_003888.3	4424566	4425387	+	822	1417
SCO4029	NC_003888.3	4425406	4426155	+	750	389
SCO4030	NC_003888.3	4426138	4426959	-	822	31
SCO4031	NC_003888.3	4427069	4429648	-	2580	107
SCO4032	NC_003888.3	4429662	4430162	-	501	17
SCO4033	NC_003888.3	4430278	4430568	+	291	196
SCO4034	NC_003888.3	4430684	4431640	-	957	18493
SCO4035	NC_003888.3	4431932	4432795	-	864	26
SCO4036	NC_003888.3	4432988	4433281	-	294	653
SCO4037	NC_003888.3	4433281	4433457	-	177	275
SCOt37	NC_003888.3	4433546	4433630	-	85	22
SCO4038	NC_003888.3	4433708	4434139	-	432	2856
SCO4039	NC_003888.3	4434208	4434756	-	549	5269
SCO4040	NC_003888.3	4434929	4435393	+	465	106
SCO4041	NC_003888.3	4435469	4436113	+	645	1272
SCO4042	NC_003888.3	4436138	4436752	-	615	987
SCO4043	NC_003888.3	4436888	4437184	-	297	826
SCO4044	NC_003888.3	4437234	4437938	+	705	27
SCO4045	NC_003888.3	4437969	4438649	-	681	30
SCO4046	NC_003888.3	4438739	4439197	-	459	61
SCO4047	NC_003888.3	4439198	4439791	-	594	158
SCO4048	NC_003888.3	4439817	4440542	-	726	67
