# Program:featureCounts v2.0.1; Command:"featureCounts" "-T" "16" "-p" "-P" "-B" "-a" "/home/duc/dbMisc/M145.gff" "-t" "gene" "-g" "locus_tag" "--minOverlap" "20" "--fracOverlap" "0.25" "-o" "gene_counts_filtered/C45_1.txt" "align/C45_1.bam" 
Geneid	Chr	Start	End	Strand	Length	align/C45_1.bam
SCO4565	NC_003888.3	4981949	4983271	+	1323	2864
SCO4566	NC_003888.3	4983268	4984140	+	873	2154
SCO4567	NC_003888.3	4984137	4985486	+	1350	3124
SCO4568	NC_003888.3	4985483	4988014	+	2532	5096
SCO4569	NC_003888.3	4988011	4989414	+	1404	2526
SCO4570	NC_003888.3	4989449	4990084	+	636	1893
SCO4571	NC_003888.3	4990081	4990938	+	858	1848
SCO4572	NC_003888.3	4990935	4991234	+	300	798
SCO4573	NC_003888.3	4991249	4993213	+	1965	4074
SCO4574	NC_003888.3	4993219	4994790	+	1572	3272
SCO4575	NC_003888.3	4994787	4996445	+	1659	2470
SCO4576	NC_003888.3	4996565	4997164	-	600	603
SCO4577	NC_003888.3	4997397	4999427	+	2031	1358
SCO4578	NC_003888.3	4999466	4999690	-	225	143
SCO4579	NC_003888.3	4999752	5000690	-	939	542
SCO4580	NC_003888.3	5000997	5002253	-	1257	873
SCO4581	NC_003888.3	5002738	5003547	+	810	914
SCO4582	NC_003888.3	5003571	5004062	-	492	388
SCO4583	NC_003888.3	5004917	5005927	+	1011	647
SCO4584	NC_003888.3	5006187	5007449	+	1263	1883
SCO4585	NC_003888.3	5007502	5008485	+	984	611
SCO4586	NC_003888.3	5008487	5009416	+	930	240
SCO4587	NC_003888.3	5009444	5010046	-	603	40
SCO4588	NC_003888.3	5010182	5011708	+	1527	425
SCO4589	NC_003888.3	5011745	5012719	-	975	813
SCO4590	NC_003888.3	5012930	5013400	-	471	1049
SCO4591	NC_003888.3	5013530	5014102	+	573	493
SCO4592	NC_003888.3	5014126	5015214	-	1089	1648
SCO4593	NC_003888.3	5015360	5016214	-	855	153
SCO4594	NC_003888.3	5016376	5017434	-	1059	875
SCO4595	NC_003888.3	5017427	5019364	-	1938	3578
SCO4596	NC_003888.3	5019699	5020370	-	672	239
SCO4597	NC_003888.3	5020678	5022045	-	1368	292
SCO4598	NC_003888.3	5022159	5023382	-	1224	403
SCO4599	NC_003888.3	5023578	5024018	+	441	209
SCO4600	NC_003888.3	5024015	5024713	+	699	301
SCO4601	NC_003888.3	5024710	5026071	+	1362	725
SCO4602	NC_003888.3	5026068	5027036	+	969	517
SCO4603	NC_003888.3	5027036	5027629	+	594	255
SCO4604	NC_003888.3	5027626	5028219	+	594	380
SCO4605	NC_003888.3	5028219	5028611	+	393	252
SCO4606	NC_003888.3	5028608	5030602	+	1995	1602
SCO4607	NC_003888.3	5030609	5032213	+	1605	875
SCO4608	NC_003888.3	5032210	5033757	+	1548	236
SCO4609	NC_003888.3	5033984	5034847	+	864	804
SCO4610	NC_003888.3	5034844	5035260	+	417	324
SCO4611	NC_003888.3	5035358	5035951	+	594	415
SCO4612	NC_003888.3	5036030	5037274	-	1245	431
SCO4613	NC_003888.3	5037414	5037680	+	267	422
SCO4614	NC_003888.3	5037788	5038276	-	489	1207
SCOt48	NC_003888.3	5038512	5038593	+	82	11
SCO4615	NC_003888.3	5038758	5040125	-	1368	81
SCO4616	NC_003888.3	5040186	5040371	-	186	37
SCO4617	NC_003888.3	5040809	5042281	-	1473	62
SCO4618	NC_003888.3	5042283	5043134	-	852	62
SCO4619	NC_003888.3	5043224	5043691	-	468	35
SCO4620	NC_003888.3	5043865	5045910	-	2046	279
SCO4621	NC_003888.3	5045925	5046464	-	540	71
SCO4622	NC_003888.3	5046484	5046984	-	501	38
SCO4623	NC_003888.3	5047012	5047170	+	159	11
SCO4624	NC_003888.3	5047328	5047663	-	336	51
SCO4625	NC_003888.3	5047663	5048670	-	1008	69
SCO4626	NC_003888.3	5048667	5049200	-	534	70
SCO4627	NC_003888.3	5049197	5049466	-	270	43
SCO4628	NC_003888.3	5049893	5050702	+	810	302
SCO4629	NC_003888.3	5050699	5051364	+	666	373
SCO4630	NC_003888.3	5051465	5052724	-	1260	218
SCO4631	NC_003888.3	5052984	5054666	-	1683	399
SCOp01	NC_003888.3	5055612	5055771	+	160	0
SCO4632	NC_003888.3	5055828	5058728	+	2901	1233
SCO4633	NC_003888.3	5059025	5059681	-	657	779
SCO4634	NC_003888.3	5059786	5061090	-	1305	739
SCOt49	NC_003888.3	5061316	5061388	+	73	5
SCOt50	NC_003888.3	5061435	5061507	+	73	726
SCO4635	NC_003888.3	5061599	5061763	+	165	2484
SCO4636	NC_003888.3	5061859	5062311	+	453	395
SCO4637	NC_003888.3	5062317	5062745	+	429	340
SCO4638	NC_003888.3	5062845	5063669	-	825	124
SCO4639	NC_003888.3	5063734	5064339	+	606	103
SCO4640	NC_003888.3	5064405	5064998	+	594	79
SCO4641	NC_003888.3	5065114	5066586	+	1473	37
SCO4642	NC_003888.3	5066624	5067004	+	381	5
SCO4643	NC_003888.3	5067001	5068152	+	1152	757
SCO4644	NC_003888.3	5068592	5069623	-	1032	439
SCO4645	NC_003888.3	5069749	5070975	-	1227	4697
SCOt51	NC_003888.3	5071215	5071290	+	76	204
SCO4646	NC_003888.3	5071396	5071680	+	285	2863
SCO4647	NC_003888.3	5071761	5072663	+	903	3899
SCO4648	NC_003888.3	5072851	5073285	+	435	7891
SCO4649	NC_003888.3	5073369	5074094	+	726	7967
SCO4650	NC_003888.3	5074267	5075124	+	858	155
SCO4651	NC_003888.3	5075273	5076121	+	849	437
SCO4652	NC_003888.3	5076440	5076970	+	531	10877
SCO4653	NC_003888.3	5077088	5077471	+	384	11719
SCO4654	NC_003888.3	5078061	5081546	+	3486	20298
SCO4655	NC_003888.3	5081644	5085543	+	3900	20169
SCO4656	NC_003888.3	5085653	5086240	+	588	47
SCO4657	NC_003888.3	5086257	5087561	-	1305	168
SCO4658	NC_003888.3	5087653	5088690	+	1038	192
SCO4659	NC_003888.3	5088946	5089317	+	372	6127
SCO4660	NC_003888.3	5089320	5089790	+	471	4973
SCO4661	NC_003888.3	5089830	5091956	+	2127	26063
SCO4662	NC_003888.3	5092130	5093323	+	1194	38241
SCO4663	NC_003888.3	5093313	5093666	-	354	44
SCO4664	NC_003888.3	5093796	5095631	-	1836	39
SCO4665	NC_003888.3	5095647	5096276	-	630	2
SCO4666	NC_003888.3	5096270	5097010	-	741	9
SCO4667	NC_003888.3	5097181	5098476	+	1296	55
SCO4668	NC_003888.3	5098476	5099108	+	633	110
SCO4669	NC_003888.3	5099276	5100415	+	1140	155
SCO4670	NC_003888.3	5100500	5101891	-	1392	18
SCO4671	NC_003888.3	5102043	5102990	-	948	63
SCO4672	NC_003888.3	5103076	5104845	-	1770	425
SCO4673	NC_003888.3	5104850	5105869	-	1020	2278
SCO4674	NC_003888.3	5105881	5106318	+	438	2645
SCO4675	NC_003888.3	5106331	5107239	-	909	4966
SCO4676	NC_003888.3	5107257	5108129	-	873	5713
SCO4677	NC_003888.3	5108377	5108811	-	435	7660
SCO4678	NC_003888.3	5108924	5109772	+	849	595
SCO4679	NC_003888.3	5109769	5109960	+	192	144
SCO4680	NC_003888.3	5109911	5110801	-	891	565
SCO4681	NC_003888.3	5110846	5111655	+	810	816
SCO4682	NC_003888.3	5111657	5111866	+	210	156
SCO4683	NC_003888.3	5112014	5113399	+	1386	708
SCO4684	NC_003888.3	5113748	5113951	+	204	501
SCO4685	NC_003888.3	5114147	5115568	+	1422	363
SCO4686	NC_003888.3	5115614	5115925	+	312	513
SCO4687	NC_003888.3	5115961	5116320	-	360	784
SCO4688	NC_003888.3	5116372	5116728	-	357	399
SCO4689	NC_003888.3	5117228	5117560	+	333	263
SCO4690	NC_003888.3	5117634	5117876	+	243	88
SCO4691	NC_003888.3	5117928	5118521	+	594	41
SCO4692	NC_003888.3	5118613	5119260	+	648	417
SCO4693	NC_003888.3	5119357	5119617	+	261	106
SCO4694	NC_003888.3	5119650	5119892	+	243	7
SCO4695	NC_003888.3	5119938	5120483	+	546	1
SCO4696	NC_003888.3	5120514	5120981	+	468	28
SCO4697	NC_003888.3	5121109	5122923	+	1815	254
SCO4698	NC_003888.3	5122836	5123855	+	1020	359
SCO4699	NC_003888.3	5123855	5126638	+	2784	488
SCO4700	NC_003888.3	5126659	5127108	+	450	148
SCO4701	NC_003888.3	5127609	5127917	+	309	5406
SCO4702	NC_003888.3	5127934	5128578	+	645	10218
SCO4703	NC_003888.3	5128587	5129246	+	660	9166
SCO4704	NC_003888.3	5129246	5129665	+	420	6803
SCO4705	NC_003888.3	5129706	5130542	+	837	11119
SCO4706	NC_003888.3	5130555	5130836	+	282	4149
SCO4707	NC_003888.3	5130849	5131226	+	378	5362
SCO4708	NC_003888.3	5131226	5132059	+	834	10998
SCO4709	NC_003888.3	5132065	5132484	+	420	4736
SCO4710	NC_003888.3	5132484	5132708	+	225	2668
SCO4711	NC_003888.3	5132708	5132995	+	288	4399
SCO4712	NC_003888.3	5133103	5133471	+	369	4685
SCO4713	NC_003888.3	5133474	5133797	+	324	2750
SCO4714	NC_003888.3	5133797	5134354	+	558	5016
SCO4715	NC_003888.3	5134360	5134545	+	186	1911
SCO4716	NC_003888.3	5134757	5135155	+	399	4872
SCO4717	NC_003888.3	5135180	5135719	+	540	6108
SCO4718	NC_003888.3	5135723	5136106	+	384	5494
SCO4719	NC_003888.3	5136150	5136755	+	606	8114
SCO4720	NC_003888.3	5136758	5136940	+	183	1459
SCO4721	NC_003888.3	5136943	5137398	+	456	6240
SCO4722	NC_003888.3	5137655	5138968	+	1314	3846
SCO4723	NC_003888.3	5138968	5139621	+	654	2364
SCO4724	NC_003888.3	5139773	5140609	+	837	829
SCO4725	NC_003888.3	5140751	5140972	+	222	4796
SCO4726	NC_003888.3	5141041	5141154	+	114	3461
SCO4727	NC_003888.3	5141343	5141723	+	381	9482
SCO4728	NC_003888.3	5141791	5142195	+	405	7462
SCO4729	NC_003888.3	5142327	5143349	+	1023	10688
SCO4730	NC_003888.3	5143544	5144050	+	507	7562
SCO4731	NC_003888.3	5144190	5145044	+	855	188
SCO4732	NC_003888.3	5145064	5145963	-	900	1179
SCO4733	NC_003888.3	5146008	5147243	+	1236	313
SCO4734	NC_003888.3	5147451	5147894	+	444	6708
SCO4735	NC_003888.3	5147937	5148449	+	513	4972
SCO4736	NC_003888.3	5148674	5150032	+	1359	835
SCO4737	NC_003888.3	5150160	5151107	-	948	272
SCO4738	NC_003888.3	5151168	5152157	-	990	172
SCO4739	NC_003888.3	5152417	5153223	+	807	40
SCO4740	NC_003888.3	5153334	5155181	+	1848	3639
SCO4741	NC_003888.3	5155213	5155785	-	573	403
SCO4742	NC_003888.3	5155831	5157288	-	1458	332
SCO4743	NC_003888.3	5157368	5157973	+	606	67
SCO4744	NC_003888.3	5158001	5158372	-	372	50
SCO4745	NC_003888.3	5158508	5159683	+	1176	712
SCO4746	NC_003888.3	5159838	5161100	+	1263	372
SCO4747	NC_003888.3	5161171	5161617	+	447	339
SCO4748	NC_003888.3	5161764	5162000	+	237	755
SCO4749	NC_003888.3	5162036	5162590	-	555	1207
SCO4750	NC_003888.3	5162784	5163437	+	654	536
SCO4751	NC_003888.3	5163434	5163967	+	534	248
SCO4752	NC_003888.3	5163960	5165084	+	1125	588
SCO4753	NC_003888.3	5165081	5165353	+	273	77
SCO4754	NC_003888.3	5165438	5166505	+	1068	540
SCO4755	NC_003888.3	5166604	5167686	+	1083	132
SCO4756	NC_003888.3	5167797	5168153	+	357	50
SCO4757	NC_003888.3	5168216	5169475	+	1260	183
SCO4758	NC_003888.3	5169472	5170752	-	1281	106
SCO4759	NC_003888.3	5170780	5171655	+	876	879
SCO4760	NC_003888.3	5171652	5172401	+	750	305
SCO4761	NC_003888.3	5172737	5173045	+	309	10770
SCO4762	NC_003888.3	5173179	5174804	+	1626	18669
SCO4763	NC_003888.3	5175044	5176285	-	1242	1843
SCO4764	NC_003888.3	5176428	5177201	-	774	549
SCO4765	NC_003888.3	5177256	5177957	-	702	373
SCO4766	NC_003888.3	5178021	5178941	+	921	897
SCO4767	NC_003888.3	5179007	5179345	-	339	1384
SCO4768	NC_003888.3	5179727	5180338	+	612	10692
SCO4769	NC_003888.3	5180620	5181207	+	588	2518
SCO4770	NC_003888.3	5181347	5182852	+	1506	4653
SCO4771	NC_003888.3	5182993	5184117	+	1125	2032
SCO4772	NC_003888.3	5184449	5185669	+	1221	2528
SCO4773	NC_003888.3	5185771	5186988	-	1218	1705
SCO4774	NC_003888.3	5187291	5188997	+	1707	2988
SCO4775	NC_003888.3	5189098	5191251	+	2154	2638
SCO4776	NC_003888.3	5191425	5194364	+	2940	2423
SCO4777	NC_003888.3	5194501	5196300	+	1800	428
SCO4778	NC_003888.3	5196394	5197536	+	1143	214
SCO4779	NC_003888.3	5197710	5199356	+	1647	554
SCO4780	NC_003888.3	5199496	5201109	+	1614	153
SCO4781	NC_003888.3	5201210	5203018	+	1809	160
SCO4782	NC_003888.3	5203137	5203796	-	660	319
SCO4783	NC_003888.3	5203840	5204163	+	324	1099
SCO4784	NC_003888.3	5204510	5204842	-	333	223
SCO4785	NC_003888.3	5205166	5206746	+	1581	1757
SCO4786	NC_003888.3	5206750	5207217	-	468	156
SCO4787	NC_003888.3	5207363	5208166	+	804	159
SCO4788	NC_003888.3	5208328	5209623	+	1296	788
SCO4789	NC_003888.3	5209775	5210290	+	516	599
SCO4790	NC_003888.3	5210501	5211922	-	1422	884
SCO4791	NC_003888.3	5212113	5213405	+	1293	614
SCO4792	NC_003888.3	5213402	5214157	+	756	591
SCO4793	NC_003888.3	5214259	5215302	-	1044	1627
SCO4794	NC_003888.3	5215428	5215964	+	537	293
SCO4795	NC_003888.3	5215942	5216958	-	1017	689
SCO4796	NC_003888.3	5216985	5218181	-	1197	772
SCO4797	NC_003888.3	5218624	5221119	+	2496	2360
SCO4798	NC_003888.3	5221209	5222906	-	1698	4107
SCO4799	NC_003888.3	5223103	5224098	-	996	853
SCO4800	NC_003888.3	5224492	5224908	+	417	882
SCO4801	NC_003888.3	5225006	5226826	-	1821	534
SCO4802	NC_003888.3	5226862	5228001	-	1140	236
SCO4803	NC_003888.3	5228085	5229206	+	1122	259
SCO4804	NC_003888.3	5229309	5231756	+	2448	271
SCO4805	NC_003888.3	5231927	5233081	+	1155	182
SCO4806	NC_003888.3	5233252	5234196	+	945	146
SCO4807	NC_003888.3	5234328	5234783	+	456	39
SCO4808	NC_003888.3	5234993	5236177	+	1185	7551
SCO4809	NC_003888.3	5236206	5237090	+	885	5433
SCO4810	NC_003888.3	5237203	5238231	-	1029	1296
SCO4811	NC_003888.3	5238424	5240100	+	1677	959
SCO4812	NC_003888.3	5240239	5241036	-	798	690
SCO4813	NC_003888.3	5241331	5241978	+	648	862
SCO4814	NC_003888.3	5241975	5243546	+	1572	1988
SCO4815	NC_003888.3	5243963	5244607	-	645	118
SCO4816	NC_003888.3	5244609	5247029	-	2421	45
SCO4817	NC_003888.3	5247215	5248573	-	1359	112
SCO4818	NC_003888.3	5248570	5249310	-	741	75
SCO4819	NC_003888.3	5249522	5249992	-	471	66
SCO4820	NC_003888.3	5250091	5252229	-	2139	748
SCO4821	NC_003888.3	5252226	5252957	-	732	425
SCO4822	NC_003888.3	5253098	5253685	-	588	367
SCO4823	NC_003888.3	5253808	5253984	+	177	6
SCO4824	NC_003888.3	5253981	5254835	+	855	1399
SCO4825	NC_003888.3	5254825	5255361	+	537	450
SCO4826	NC_003888.3	5255658	5257154	+	1497	1045
SCO4827	NC_003888.3	5257517	5258506	+	990	3265
SCO4828	NC_003888.3	5258735	5260264	+	1530	73
SCO4829	NC_003888.3	5260321	5261853	+	1533	106
SCO4830	NC_003888.3	5261850	5263034	+	1185	21
SCO4831	NC_003888.3	5263034	5264980	+	1947	65
SCO4832	NC_003888.3	5264982	5265950	+	969	69
SCO4833	NC_003888.3	5265954	5266685	-	732	290
SCO4834	NC_003888.3	5266682	5267128	-	447	16
SCO4835	NC_003888.3	5267125	5267634	-	510	46
SCO4836	NC_003888.3	5267682	5269070	+	1389	50
SCO4837	NC_003888.3	5269286	5270731	+	1446	1435
SCO4838	NC_003888.3	5270746	5271402	-	657	81
SCO4839	NC_003888.3	5271519	5272538	+	1020	1038
SCO4840	NC_003888.3	5272715	5273293	+	579	2116
SCO4841	NC_003888.3	5273376	5274146	-	771	1227
SCO4842	NC_003888.3	5274166	5275539	-	1374	2117
SCO4843	NC_003888.3	5275682	5276191	+	510	568
SCO4844	NC_003888.3	5276184	5277152	+	969	577
SCO4845	NC_003888.3	5277146	5277619	+	474	223
SCO4846	NC_003888.3	5277574	5278539	+	966	468
SCO4847	NC_003888.3	5278487	5279761	-	1275	473
SCO4848	NC_003888.3	5279853	5280092	+	240	87
SCO4849	NC_003888.3	5280147	5281457	+	1311	327
SCO4850	NC_003888.3	5281448	5282203	-	756	226
SCO4851	NC_003888.3	5282215	5282703	-	489	71
SCO4852	NC_003888.3	5282708	5283115	-	408	208
SCO4853	NC_003888.3	5283201	5283611	-	411	1132
SCO4854	NC_003888.3	5283653	5284273	-	621	2865
SCO4855	NC_003888.3	5284439	5285212	-	774	2452
SCO4856	NC_003888.3	5285212	5286966	-	1755	5930
SCO4857	NC_003888.3	5286986	5287468	-	483	1273
SCO4858	NC_003888.3	5287474	5287854	-	381	1744
SCO4859	NC_003888.3	5288036	5288587	-	552	988
SCO4860	NC_003888.3	5288869	5290443	+	1575	2212
SCO4861	NC_003888.3	5290562	5291107	+	546	274
SCO4862	NC_003888.3	5291195	5291764	+	570	88
SCO4863	NC_003888.3	5291932	5292354	+	423	28
SCO4864	NC_003888.3	5292421	5293098	+	678	32
SCO4865	NC_003888.3	5293095	5294015	+	921	57
SCO4866	NC_003888.3	5294399	5295061	+	663	165
SCO4867	NC_003888.3	5295061	5296242	+	1182	147
SCO4868	NC_003888.3	5296485	5297330	-	846	138
SCO4869	NC_003888.3	5297557	5299161	+	1605	1785
SCO4870	NC_003888.3	5299181	5300632	-	1452	273
SCO4871	NC_003888.3	5300705	5301355	+	651	624
SCO4872	NC_003888.3	5301340	5302356	-	1017	3387
SCO4873	NC_003888.3	5302468	5303406	-	939	133
SCO4874	NC_003888.3	5303719	5306604	+	2886	37
SCO4875	NC_003888.3	5306624	5307574	+	951	10
SCO4876	NC_003888.3	5307574	5308020	+	447	36
SCO4877	NC_003888.3	5308045	5309379	-	1335	27
SCO4878	NC_003888.3	5309376	5310356	-	981	26
SCO4879	NC_003888.3	5310555	5311886	+	1332	16
SCO4880	NC_003888.3	5312075	5313349	+	1275	17
SCO4881	NC_003888.3	5313363	5314301	+	939	9
SCO4882	NC_003888.3	5314345	5315412	+	1068	34
SCO4883	NC_003888.3	5315652	5316884	+	1233	4692
SCO4884	NC_003888.3	5317104	5318147	+	1044	574
SCO4885	NC_003888.3	5318421	5319467	+	1047	730
SCO4886	NC_003888.3	5319704	5321317	+	1614	468
SCO4887	NC_003888.3	5321317	5322441	+	1125	332
SCO4888	NC_003888.3	5322438	5323712	+	1275	280
SCO4889	NC_003888.3	5323709	5324101	+	393	66
SCO4890	NC_003888.3	5324126	5325409	+	1284	248
SCO4891	NC_003888.3	5325467	5325853	-	387	18
SCO4892	NC_003888.3	5326034	5327032	+	999	171
SCO4893	NC_003888.3	5327081	5328004	-	924	41
SCO4894	NC_003888.3	5328163	5328414	-	252	146
SCO4895	NC_003888.3	5328418	5329422	-	1005	1274
SCO4896	NC_003888.3	5329530	5330840	-	1311	47
SCO4897	NC_003888.3	5330904	5331857	+	954	195
SCO4898	NC_003888.3	5331991	5332572	-	582	142
SCO4899	NC_003888.3	5332682	5333560	+	879	335
SCO4900	NC_003888.3	5333649	5334410	-	762	431
SCO4901	NC_003888.3	5334546	5335736	+	1191	337
SCO4902	NC_003888.3	5335877	5336245	+	369	4597
SCO4903	NC_003888.3	5336333	5336536	-	204	161
SCO4904	NC_003888.3	5336632	5337183	-	552	238
SCO4905	NC_003888.3	5337310	5337921	-	612	210
SCO4906	NC_003888.3	5337921	5339528	-	1608	1047
SCO4907	NC_003888.3	5339525	5340202	-	678	840
SCO4908	NC_003888.3	5340552	5341142	+	591	401
SCO4909	NC_003888.3	5341385	5342161	-	777	139
SCO4910	NC_003888.3	5342180	5342584	+	405	1253
SCO4911	NC_003888.3	5342742	5344754	+	2013	1031
SCO4912	NC_003888.3	5344860	5345741	-	882	274
SCO4913	NC_003888.3	5345752	5347194	-	1443	323
SCO4914	NC_003888.3	5347200	5348195	-	996	253
SCO4915	NC_003888.3	5348311	5349015	+	705	316
SCO4916	NC_003888.3	5349119	5350768	-	1650	91
SCO4917	NC_003888.3	5351124	5351948	-	825	161
SCO4918	NC_003888.3	5352042	5352479	-	438	107
SCO4919	NC_003888.3	5352587	5354014	+	1428	1068
SCO4920	NC_003888.3	5354229	5355182	+	954	8001
SCO4921	NC_003888.3	5355283	5357055	-	1773	3744
SCO4922	NC_003888.3	5357430	5357912	+	483	74
SCO4923	NC_003888.3	5357881	5358501	-	621	362
SCO4924	NC_003888.3	5358534	5358662	-	129	63
SCO4925	NC_003888.3	5358799	5359008	-	210	152
SCO4926	NC_003888.3	5359018	5360610	-	1593	706
SCO4927	NC_003888.3	5360721	5361596	+	876	255
SCO4928	NC_003888.3	5361712	5362857	+	1146	1849
SCO4929	NC_003888.3	5362921	5363586	-	666	1635
SCO4930	NC_003888.3	5363797	5364597	+	801	20
SCO4931	NC_003888.3	5364745	5365845	+	1101	484
SCO4932	NC_003888.3	5365963	5367501	+	1539	474
SCO4933	NC_003888.3	5367731	5368444	+	714	1961
SCO4934	NC_003888.3	5368677	5369921	+	1245	2312
SCO4935	NC_003888.3	5370069	5371559	+	1491	304
SCO4936	NC_003888.3	5371593	5372276	+	684	153
SCO4937	NC_003888.3	5372301	5372819	-	519	117
SCO4938	NC_003888.3	5373018	5373932	+	915	79
SCO4939	NC_003888.3	5373976	5374758	-	783	38
SCO4940	NC_003888.3	5374860	5375462	+	603	16
SCO4941	NC_003888.3	5375466	5375783	-	318	30
SCO4942	NC_003888.3	5375964	5376644	-	681	123
SCO4943	NC_003888.3	5376765	5377757	+	993	39
SCO4944	NC_003888.3	5377855	5378730	-	876	210
SCO4945	NC_003888.3	5378899	5379939	+	1041	54
SCO4946	NC_003888.3	5380116	5380907	+	792	49
SCO4947	NC_003888.3	5381148	5384831	+	3684	5889
SCO4948	NC_003888.3	5384840	5386486	+	1647	1739
SCO4949	NC_003888.3	5386483	5387145	+	663	693
SCO4950	NC_003888.3	5387142	5387855	+	714	553
SCO4951	NC_003888.3	5387898	5388935	-	1038	443
SCO4952	NC_003888.3	5389080	5389676	+	597	394
SCO4953	NC_003888.3	5389724	5389918	+	195	64
SCO4954	NC_003888.3	5389941	5390534	-	594	180
SCO4955	NC_003888.3	5390665	5391852	-	1188	153
SCO4956	NC_003888.3	5392010	5392528	+	519	908
SCO4957	NC_003888.3	5392632	5393750	-	1119	818
SCO4958	NC_003888.3	5393841	5395001	+	1161	2446
SCO4959	NC_003888.3	5395012	5395269	-	258	126
SCO4960	NC_003888.3	5395316	5395822	-	507	253
SCO4961	NC_003888.3	5396005	5396505	-	501	618
SCO4962	NC_003888.3	5396674	5397903	+	1230	653
SCO4963	NC_003888.3	5398064	5399071	+	1008	780
SCO4964	NC_003888.3	5399068	5399925	+	858	478
SCO4965	NC_003888.3	5400027	5400524	-	498	1356
SCO4966	NC_003888.3	5400705	5401103	-	399	329
SCO4967	NC_003888.3	5401234	5402115	+	882	1535
SCO4968	NC_003888.3	5402117	5402344	+	228	642
SCO4969	NC_003888.3	5402381	5405884	-	3504	610
SCO4970	NC_003888.3	5405887	5406039	-	153	85
SCO4971	NC_003888.3	5406195	5407688	+	1494	218
SCO4972	NC_003888.3	5407685	5410105	+	2421	204
SCO4973	NC_003888.3	5410107	5410928	+	822	46
SCO4974	NC_003888.3	5411121	5411624	+	504	54
SCO4975	NC_003888.3	5411702	5413762	+	2061	913
SCO4976	NC_003888.3	5413773	5414501	-	729	634
SCO4977	NC_003888.3	5414535	5415242	-	708	212
SCO4978	NC_003888.3	5415297	5416001	-	705	312
SCO4979	NC_003888.3	5416288	5418117	+	1830	2167
SCO4980	NC_003888.3	5418400	5419350	-	951	164
SCO4981	NC_003888.3	5419347	5420747	-	1401	358
SCO4982	NC_003888.3	5420938	5421120	+	183	407
SCO4983	NC_003888.3	5421206	5421628	-	423	1744
SCO4984	NC_003888.3	5421700	5422911	-	1212	1090
SCO4985	NC_003888.3	5423145	5423999	+	855	48
SCO4986	NC_003888.3	5424037	5425647	-	1611	294
SCO4987	NC_003888.3	5425676	5426977	-	1302	225
SCO4988	NC_003888.3	5427114	5428169	+	1056	48
SCO4989	NC_003888.3	5428166	5428930	+	765	204
SCO4990	NC_003888.3	5428927	5429337	+	411	161
SCO4991	NC_003888.3	5429458	5430936	+	1479	65
SCO4992	NC_003888.3	5431032	5431676	+	645	818
SCO4993	NC_003888.3	5431696	5433066	+	1371	344
SCO4994	NC_003888.3	5433210	5434163	+	954	148
SCO4995	NC_003888.3	5434218	5435480	-	1263	72
SCO4996	NC_003888.3	5435560	5436069	-	510	123
SCO4997	NC_003888.3	5436168	5436359	-	192	106
SCO4998	NC_003888.3	5436371	5437222	-	852	131
SCO4999	NC_003888.3	5437435	5437923	+	489	1
SCO5000	NC_003888.3	5438306	5438614	+	309	29
SCO5001	NC_003888.3	5438611	5439252	+	642	33
SCO5002	NC_003888.3	5439185	5439835	-	651	20
SCO5003	NC_003888.3	5439963	5441678	-	1716	32
SCO5004	NC_003888.3	5441997	5442938	+	942	364
SCO5005	NC_003888.3	5443213	5443824	+	612	197
SCO5006	NC_003888.3	5443832	5445088	+	1257	476
SCO5007	NC_003888.3	5445085	5445480	+	396	307
SCO5008	NC_003888.3	5445482	5445877	+	396	214
SCO5009	NC_003888.3	5445896	5447233	+	1338	227
SCO5010	NC_003888.3	5447243	5448193	+	951	253
SCO5011	NC_003888.3	5448213	5449115	+	903	267
SCO5012	NC_003888.3	5449378	5449575	+	198	325
SCO5013	NC_003888.3	5449578	5450174	+	597	282
SCO5014	NC_003888.3	5450207	5450785	+	579	479
SCO5015	NC_003888.3	5450794	5451405	+	612	287
SCO5016	NC_003888.3	5451503	5452318	-	816	79
SCO5017	NC_003888.3	5452526	5453623	+	1098	105
SCO5018	NC_003888.3	5453774	5453983	+	210	15
SCO5019	NC_003888.3	5453993	5454598	-	606	9
SCO5020	NC_003888.3	5454591	5455127	+	537	81
SCO5021	NC_003888.3	5455315	5455980	+	666	258
SCO5022	NC_003888.3	5456221	5456883	+	663	444
SCO5023	NC_003888.3	5456892	5457902	+	1011	873
SCO5024	NC_003888.3	5458019	5458891	+	873	586
SCO5025	NC_003888.3	5458994	5459911	+	918	271
SCO5026	NC_003888.3	5459908	5460726	+	819	120
SCO5027	NC_003888.3	5460757	5461950	-	1194	78
SCO5028	NC_003888.3	5463012	5464337	+	1326	4272
SCO5029	NC_003888.3	5464767	5465483	+	717	16414
SCO5030	NC_003888.3	5465646	5467043	+	1398	297
SCO5031	NC_003888.3	5467332	5467868	-	537	330
SCO5032	NC_003888.3	5467875	5468429	-	555	716
SCO5033	NC_003888.3	5468567	5469505	+	939	173
SCO5034	NC_003888.3	5469633	5471969	-	2337	207
SCO5035	NC_003888.3	5471972	5472661	-	690	70
SCO5036	NC_003888.3	5472658	5473182	-	525	59
SCO5037	NC_003888.3	5473366	5473671	-	306	37
SCO5038	NC_003888.3	5473668	5474606	-	939	294
SCO5039	NC_003888.3	5475026	5477176	+	2151	357
SCO5040	NC_003888.3	5477315	5479528	-	2214	2373
SCO5041	NC_003888.3	5479825	5480535	-	711	625
