# Program:featureCounts v2.0.1; Command:"featureCounts" "-T" "16" "-p" "-P" "-B" "-a" "/home/duc/dbMisc/M145.gff" "-t" "gene" "-g" "locus_tag" "--minOverlap" "20" "--fracOverlap" "0.25" "-o" "gene_counts_filtered/C24_3.txt" "align/C24_3.bam" 
Geneid	Chr	Start	End	Strand	Length	align/C24_3.bam
SCO4480	NC_003888.3	4899301	4899918	-	618	43
SCO4481	NC_003888.3	4900077	4901975	+	1899	285
SCO4482	NC_003888.3	4901972	4902832	-	861	165
SCO4483	NC_003888.3	4902880	4903482	+	603	18
SCO4484	NC_003888.3	4903479	4903841	+	363	23
SCO4485	NC_003888.3	4903856	4904881	-	1026	75
SCO4486	NC_003888.3	4904976	4905383	+	408	16
SCO4487	NC_003888.3	4905443	4907221	+	1779	499
SCO4488	NC_003888.3	4907340	4909220	+	1881	1411
SCO4489	NC_003888.3	4909224	4909526	-	303	522
SCO4490	NC_003888.3	4909614	4911071	+	1458	939
SCO4491	NC_003888.3	4911068	4911973	+	906	499
SCO4492	NC_003888.3	4912029	4912679	+	651	608
SCO4493	NC_003888.3	4912701	4913204	+	504	326
SCO4494	NC_003888.3	4913249	4914412	+	1164	1262
SCO4495	NC_003888.3	4914637	4915275	+	639	75
SCO4496	NC_003888.3	4915292	4915816	+	525	88
SCO4497	NC_003888.3	4915937	4916236	+	300	231
SCO4498	NC_003888.3	4916551	4917873	+	1323	2311
SCO4499	NC_003888.3	4917934	4918656	+	723	537
SCO4500	NC_003888.3	4919005	4919880	-	876	155
SCO4501	NC_003888.3	4919880	4921172	-	1293	26
SCO4502	NC_003888.3	4921335	4922621	+	1287	57
SCO4503	NC_003888.3	4923031	4924959	+	1929	504
SCO4504	NC_003888.3	4924984	4925628	-	645	225
SCO4505	NC_003888.3	4925750	4925953	-	204	13268
SCO4506	NC_003888.3	4926246	4927094	+	849	854
SCO4507	NC_003888.3	4927170	4928930	+	1761	750
SCO4508	NC_003888.3	4928991	4933568	-	4578	2729
SCO4509	NC_003888.3	4933782	4934156	+	375	2464
SCO4510	NC_003888.3	4934190	4934597	-	408	227
SCO4511	NC_003888.3	4934688	4935107	-	420	193
SCO4512	NC_003888.3	4935104	4935685	-	582	345
SCO4513	NC_003888.3	4935682	4936350	-	669	393
SCO4514	NC_003888.3	4936347	4936925	-	579	271
SCO4515	NC_003888.3	4936959	4938164	-	1206	838
SCO4516	NC_003888.3	4938161	4938520	-	360	351
SCO4517	NC_003888.3	4938790	4939515	-	726	31
SCO4518	NC_003888.3	4939512	4940861	-	1350	60
SCO4519	NC_003888.3	4940966	4941562	+	597	32
SCO4520	NC_003888.3	4941567	4941872	-	306	6
SCO4521	NC_003888.3	4941895	4942980	-	1086	28
SCO4522	NC_003888.3	4942977	4943453	-	477	24
SCO4523	NC_003888.3	4943703	4944296	+	594	134
SCO4524	NC_003888.3	4945126	4945845	+	720	591
SCO4525	NC_003888.3	4945864	4946745	+	882	309
SCO4526	NC_003888.3	4946742	4948049	+	1308	484
SCO4527	NC_003888.3	4948063	4949100	+	1038	425
SCO4528	NC_003888.3	4949109	4950017	+	909	503
SCO4529	NC_003888.3	4950014	4950367	+	354	161
SCO4530	NC_003888.3	4950395	4950955	+	561	182
SCO4531	NC_003888.3	4950956	4951393	+	438	126
SCO4532	NC_003888.3	4951390	4951851	+	462	127
SCO4533	NC_003888.3	4951930	4952256	+	327	75
SCO4534	NC_003888.3	4952253	4953677	+	1425	541
SCO4535	NC_003888.3	4953674	4955002	+	1329	304
SCO4536	NC_003888.3	4954999	4955643	+	645	148
SCO4537	NC_003888.3	4955640	4956245	+	606	231
SCO4538	NC_003888.3	4956301	4956636	-	336	190
SCO4539	NC_003888.3	4956659	4957264	-	606	243
SCO4540	NC_003888.3	4957302	4957544	-	243	92
SCO4541	NC_003888.3	4957723	4959303	-	1581	473
SCO4542	NC_003888.3	4959382	4959573	-	192	138
SCO4543	NC_003888.3	4959584	4960435	-	852	538
SCO4544	NC_003888.3	4960649	4961074	+	426	843
SCO4545	NC_003888.3	4961108	4962022	+	915	5750
SCO4546	NC_003888.3	4962128	4962778	+	651	1558
SCO4547	NC_003888.3	4962778	4963845	+	1068	898
SCO4548	NC_003888.3	4964061	4967069	+	3009	2381
SCO4549	NC_003888.3	4967066	4967845	+	780	126
SCO4550	NC_003888.3	4967924	4969123	+	1200	1072
SCO4551	NC_003888.3	4969131	4969730	+	600	222
SCO4552	NC_003888.3	4969766	4970770	-	1005	106
SCO4553	NC_003888.3	4970964	4971383	+	420	8
SCO4554	NC_003888.3	4971401	4973632	+	2232	32
SCO4555	NC_003888.3	4973632	4974723	+	1092	24
SCO4556	NC_003888.3	4974767	4975462	+	696	706
SCO4557	NC_003888.3	4975449	4975796	-	348	427
SCO4558	NC_003888.3	4975855	4976418	-	564	855
SCO4559	NC_003888.3	4976516	4977808	+	1293	1853
SCO4560	NC_003888.3	4977869	4978495	-	627	365
SCO4561	NC_003888.3	4978629	4979462	-	834	5490
SCO4562	NC_003888.3	4980274	4980633	+	360	393
SCO4563	NC_003888.3	4980646	4981200	+	555	653
SCO4564	NC_003888.3	4981197	4981952	+	756	834
SCO4565	NC_003888.3	4981949	4983271	+	1323	1728
SCO4566	NC_003888.3	4983268	4984140	+	873	1582
SCO4567	NC_003888.3	4984137	4985486	+	1350	3024
SCO4568	NC_003888.3	4985483	4988014	+	2532	2955
SCO4569	NC_003888.3	4988011	4989414	+	1404	1522
SCO4570	NC_003888.3	4989449	4990084	+	636	953
SCO4571	NC_003888.3	4990081	4990938	+	858	1230
SCO4572	NC_003888.3	4990935	4991234	+	300	466
SCO4573	NC_003888.3	4991249	4993213	+	1965	2716
SCO4574	NC_003888.3	4993219	4994790	+	1572	1997
SCO4575	NC_003888.3	4994787	4996445	+	1659	1596
SCO4576	NC_003888.3	4996565	4997164	-	600	651
SCO4577	NC_003888.3	4997397	4999427	+	2031	1945
SCO4578	NC_003888.3	4999466	4999690	-	225	224
SCO4579	NC_003888.3	4999752	5000690	-	939	739
SCO4580	NC_003888.3	5000997	5002253	-	1257	1488
SCO4581	NC_003888.3	5002738	5003547	+	810	3998
SCO4582	NC_003888.3	5003571	5004062	-	492	1051
SCO4583	NC_003888.3	5004917	5005927	+	1011	642
SCO4584	NC_003888.3	5006187	5007449	+	1263	2676
SCO4585	NC_003888.3	5007502	5008485	+	984	979
SCO4586	NC_003888.3	5008487	5009416	+	930	401
SCO4587	NC_003888.3	5009444	5010046	-	603	72
SCO4588	NC_003888.3	5010182	5011708	+	1527	448
SCO4589	NC_003888.3	5011745	5012719	-	975	483
SCO4590	NC_003888.3	5012930	5013400	-	471	603
SCO4591	NC_003888.3	5013530	5014102	+	573	395
SCO4592	NC_003888.3	5014126	5015214	-	1089	1139
SCO4593	NC_003888.3	5015360	5016214	-	855	76
SCO4594	NC_003888.3	5016376	5017434	-	1059	905
SCO4595	NC_003888.3	5017427	5019364	-	1938	3843
SCO4596	NC_003888.3	5019699	5020370	-	672	388
SCO4597	NC_003888.3	5020678	5022045	-	1368	193
SCO4598	NC_003888.3	5022159	5023382	-	1224	229
SCO4599	NC_003888.3	5023578	5024018	+	441	192
SCO4600	NC_003888.3	5024015	5024713	+	699	357
SCO4601	NC_003888.3	5024710	5026071	+	1362	721
SCO4602	NC_003888.3	5026068	5027036	+	969	344
SCO4603	NC_003888.3	5027036	5027629	+	594	269
SCO4604	NC_003888.3	5027626	5028219	+	594	230
SCO4605	NC_003888.3	5028219	5028611	+	393	151
SCO4606	NC_003888.3	5028608	5030602	+	1995	737
SCO4607	NC_003888.3	5030609	5032213	+	1605	569
SCO4608	NC_003888.3	5032210	5033757	+	1548	256
SCO4609	NC_003888.3	5033984	5034847	+	864	519
SCO4610	NC_003888.3	5034844	5035260	+	417	231
SCO4611	NC_003888.3	5035358	5035951	+	594	350
SCO4612	NC_003888.3	5036030	5037274	-	1245	416
SCO4613	NC_003888.3	5037414	5037680	+	267	413
SCO4614	NC_003888.3	5037788	5038276	-	489	1525
SCOt48	NC_003888.3	5038512	5038593	+	82	15
SCO4615	NC_003888.3	5038758	5040125	-	1368	16
SCO4616	NC_003888.3	5040186	5040371	-	186	0
SCO4617	NC_003888.3	5040809	5042281	-	1473	14
SCO4618	NC_003888.3	5042283	5043134	-	852	12
SCO4619	NC_003888.3	5043224	5043691	-	468	12
SCO4620	NC_003888.3	5043865	5045910	-	2046	45
SCO4621	NC_003888.3	5045925	5046464	-	540	6
SCO4622	NC_003888.3	5046484	5046984	-	501	6
SCO4623	NC_003888.3	5047012	5047170	+	159	3
SCO4624	NC_003888.3	5047328	5047663	-	336	78
SCO4625	NC_003888.3	5047663	5048670	-	1008	14
SCO4626	NC_003888.3	5048667	5049200	-	534	5
SCO4627	NC_003888.3	5049197	5049466	-	270	6
SCO4628	NC_003888.3	5049893	5050702	+	810	256
SCO4629	NC_003888.3	5050699	5051364	+	666	316
SCO4630	NC_003888.3	5051465	5052724	-	1260	237
SCO4631	NC_003888.3	5052984	5054666	-	1683	827
SCOp01	NC_003888.3	5055612	5055771	+	160	3
SCO4632	NC_003888.3	5055828	5058728	+	2901	2245
SCO4633	NC_003888.3	5059025	5059681	-	657	441
SCO4634	NC_003888.3	5059786	5061090	-	1305	855
SCOt49	NC_003888.3	5061316	5061388	+	73	4
SCOt50	NC_003888.3	5061435	5061507	+	73	847
SCO4635	NC_003888.3	5061599	5061763	+	165	3297
SCO4636	NC_003888.3	5061859	5062311	+	453	880
SCO4637	NC_003888.3	5062317	5062745	+	429	766
SCO4638	NC_003888.3	5062845	5063669	-	825	241
SCO4639	NC_003888.3	5063734	5064339	+	606	99
SCO4640	NC_003888.3	5064405	5064998	+	594	109
SCO4641	NC_003888.3	5065114	5066586	+	1473	40
SCO4642	NC_003888.3	5066624	5067004	+	381	4
SCO4643	NC_003888.3	5067001	5068152	+	1152	935
SCO4644	NC_003888.3	5068592	5069623	-	1032	896
SCO4645	NC_003888.3	5069749	5070975	-	1227	9410
SCOt51	NC_003888.3	5071215	5071290	+	76	161
SCO4646	NC_003888.3	5071396	5071680	+	285	3550
SCO4647	NC_003888.3	5071761	5072663	+	903	7500
SCO4648	NC_003888.3	5072851	5073285	+	435	8786
SCO4649	NC_003888.3	5073369	5074094	+	726	9324
SCO4650	NC_003888.3	5074267	5075124	+	858	244
SCO4651	NC_003888.3	5075273	5076121	+	849	940
SCO4652	NC_003888.3	5076440	5076970	+	531	15460
SCO4653	NC_003888.3	5077088	5077471	+	384	16372
SCO4654	NC_003888.3	5078061	5081546	+	3486	23891
SCO4655	NC_003888.3	5081644	5085543	+	3900	24638
SCO4656	NC_003888.3	5085653	5086240	+	588	117
SCO4657	NC_003888.3	5086257	5087561	-	1305	214
SCO4658	NC_003888.3	5087653	5088690	+	1038	232
SCO4659	NC_003888.3	5088946	5089317	+	372	8540
SCO4660	NC_003888.3	5089320	5089790	+	471	6772
SCO4661	NC_003888.3	5089830	5091956	+	2127	35787
SCO4662	NC_003888.3	5092130	5093323	+	1194	49604
SCO4663	NC_003888.3	5093313	5093666	-	354	82
SCO4664	NC_003888.3	5093796	5095631	-	1836	36
SCO4665	NC_003888.3	5095647	5096276	-	630	1
SCO4666	NC_003888.3	5096270	5097010	-	741	7
SCO4667	NC_003888.3	5097181	5098476	+	1296	88
SCO4668	NC_003888.3	5098476	5099108	+	633	225
SCO4669	NC_003888.3	5099276	5100415	+	1140	478
SCO4670	NC_003888.3	5100500	5101891	-	1392	67
SCO4671	NC_003888.3	5102043	5102990	-	948	198
SCO4672	NC_003888.3	5103076	5104845	-	1770	836
SCO4673	NC_003888.3	5104850	5105869	-	1020	3036
SCO4674	NC_003888.3	5105881	5106318	+	438	3833
SCO4675	NC_003888.3	5106331	5107239	-	909	5907
SCO4676	NC_003888.3	5107257	5108129	-	873	6386
SCO4677	NC_003888.3	5108377	5108811	-	435	12332
SCO4678	NC_003888.3	5108924	5109772	+	849	947
SCO4679	NC_003888.3	5109769	5109960	+	192	178
SCO4680	NC_003888.3	5109911	5110801	-	891	896
SCO4681	NC_003888.3	5110846	5111655	+	810	113
SCO4682	NC_003888.3	5111657	5111866	+	210	19
SCO4683	NC_003888.3	5112014	5113399	+	1386	969
SCO4684	NC_003888.3	5113748	5113951	+	204	103
SCO4685	NC_003888.3	5114147	5115568	+	1422	584
SCO4686	NC_003888.3	5115614	5115925	+	312	872
SCO4687	NC_003888.3	5115961	5116320	-	360	998
SCO4688	NC_003888.3	5116372	5116728	-	357	279
SCO4689	NC_003888.3	5117228	5117560	+	333	64
SCO4690	NC_003888.3	5117634	5117876	+	243	41
SCO4691	NC_003888.3	5117928	5118521	+	594	18
SCO4692	NC_003888.3	5118613	5119260	+	648	468
SCO4693	NC_003888.3	5119357	5119617	+	261	94
SCO4694	NC_003888.3	5119650	5119892	+	243	16
SCO4695	NC_003888.3	5119938	5120483	+	546	6
SCO4696	NC_003888.3	5120514	5120981	+	468	46
SCO4697	NC_003888.3	5121109	5122923	+	1815	467
SCO4698	NC_003888.3	5122836	5123855	+	1020	326
SCO4699	NC_003888.3	5123855	5126638	+	2784	401
SCO4700	NC_003888.3	5126659	5127108	+	450	94
SCO4701	NC_003888.3	5127609	5127917	+	309	8043
SCO4702	NC_003888.3	5127934	5128578	+	645	15018
SCO4703	NC_003888.3	5128587	5129246	+	660	13874
SCO4704	NC_003888.3	5129246	5129665	+	420	10499
SCO4705	NC_003888.3	5129706	5130542	+	837	16675
SCO4706	NC_003888.3	5130555	5130836	+	282	5406
SCO4707	NC_003888.3	5130849	5131226	+	378	7659
SCO4708	NC_003888.3	5131226	5132059	+	834	14707
SCO4709	NC_003888.3	5132065	5132484	+	420	7087
SCO4710	NC_003888.3	5132484	5132708	+	225	3606
SCO4711	NC_003888.3	5132708	5132995	+	288	6466
SCO4712	NC_003888.3	5133103	5133471	+	369	7674
SCO4713	NC_003888.3	5133474	5133797	+	324	3555
SCO4714	NC_003888.3	5133797	5134354	+	558	7011
SCO4715	NC_003888.3	5134360	5134545	+	186	2715
SCO4716	NC_003888.3	5134757	5135155	+	399	6788
SCO4717	NC_003888.3	5135180	5135719	+	540	10438
SCO4718	NC_003888.3	5135723	5136106	+	384	9522
SCO4719	NC_003888.3	5136150	5136755	+	606	13243
SCO4720	NC_003888.3	5136758	5136940	+	183	2159
SCO4721	NC_003888.3	5136943	5137398	+	456	11987
SCO4722	NC_003888.3	5137655	5138968	+	1314	6118
SCO4723	NC_003888.3	5138968	5139621	+	654	4254
SCO4724	NC_003888.3	5139773	5140609	+	837	794
SCO4725	NC_003888.3	5140751	5140972	+	222	5776
SCO4726	NC_003888.3	5141041	5141154	+	114	4198
SCO4727	NC_003888.3	5141343	5141723	+	381	12113
SCO4728	NC_003888.3	5141791	5142195	+	405	9464
SCO4729	NC_003888.3	5142327	5143349	+	1023	13459
SCO4730	NC_003888.3	5143544	5144050	+	507	9334
SCO4731	NC_003888.3	5144190	5145044	+	855	388
SCO4732	NC_003888.3	5145064	5145963	-	900	2561
SCO4733	NC_003888.3	5146008	5147243	+	1236	58
SCO4734	NC_003888.3	5147451	5147894	+	444	9694
SCO4735	NC_003888.3	5147937	5148449	+	513	7130
SCO4736	NC_003888.3	5148674	5150032	+	1359	1066
SCO4737	NC_003888.3	5150160	5151107	-	948	421
SCO4738	NC_003888.3	5151168	5152157	-	990	142
SCO4739	NC_003888.3	5152417	5153223	+	807	89
SCO4740	NC_003888.3	5153334	5155181	+	1848	413
SCO4741	NC_003888.3	5155213	5155785	-	573	126
SCO4742	NC_003888.3	5155831	5157288	-	1458	85
SCO4743	NC_003888.3	5157368	5157973	+	606	81
SCO4744	NC_003888.3	5158001	5158372	-	372	101
SCO4745	NC_003888.3	5158508	5159683	+	1176	902
SCO4746	NC_003888.3	5159838	5161100	+	1263	444
SCO4747	NC_003888.3	5161171	5161617	+	447	425
SCO4748	NC_003888.3	5161764	5162000	+	237	241
SCO4749	NC_003888.3	5162036	5162590	-	555	554
SCO4750	NC_003888.3	5162784	5163437	+	654	866
SCO4751	NC_003888.3	5163434	5163967	+	534	494
SCO4752	NC_003888.3	5163960	5165084	+	1125	1210
SCO4753	NC_003888.3	5165081	5165353	+	273	130
SCO4754	NC_003888.3	5165438	5166505	+	1068	978
SCO4755	NC_003888.3	5166604	5167686	+	1083	169
SCO4756	NC_003888.3	5167797	5168153	+	357	18
SCO4757	NC_003888.3	5168216	5169475	+	1260	175
SCO4758	NC_003888.3	5169472	5170752	-	1281	134
SCO4759	NC_003888.3	5170780	5171655	+	876	8
SCO4760	NC_003888.3	5171652	5172401	+	750	10
SCO4761	NC_003888.3	5172737	5173045	+	309	18806
SCO4762	NC_003888.3	5173179	5174804	+	1626	28091
SCO4763	NC_003888.3	5175044	5176285	-	1242	3779
SCO4764	NC_003888.3	5176428	5177201	-	774	697
SCO4765	NC_003888.3	5177256	5177957	-	702	391
SCO4766	NC_003888.3	5178021	5178941	+	921	204
SCO4767	NC_003888.3	5179007	5179345	-	339	16
SCO4768	NC_003888.3	5179727	5180338	+	612	9169
SCO4769	NC_003888.3	5180620	5181207	+	588	2093
SCO4770	NC_003888.3	5181347	5182852	+	1506	5594
SCO4771	NC_003888.3	5182993	5184117	+	1125	2139
SCO4772	NC_003888.3	5184449	5185669	+	1221	5341
SCO4773	NC_003888.3	5185771	5186988	-	1218	559
SCO4774	NC_003888.3	5187291	5188997	+	1707	449
SCO4775	NC_003888.3	5189098	5191251	+	2154	3957
SCO4776	NC_003888.3	5191425	5194364	+	2940	4092
SCO4777	NC_003888.3	5194501	5196300	+	1800	926
SCO4778	NC_003888.3	5196394	5197536	+	1143	476
SCO4779	NC_003888.3	5197710	5199356	+	1647	842
SCO4780	NC_003888.3	5199496	5201109	+	1614	200
SCO4781	NC_003888.3	5201210	5203018	+	1809	217
SCO4782	NC_003888.3	5203137	5203796	-	660	611
SCO4783	NC_003888.3	5203840	5204163	+	324	1056
SCO4784	NC_003888.3	5204510	5204842	-	333	144
SCO4785	NC_003888.3	5205166	5206746	+	1581	2604
SCO4786	NC_003888.3	5206750	5207217	-	468	226
SCO4787	NC_003888.3	5207363	5208166	+	804	251
SCO4788	NC_003888.3	5208328	5209623	+	1296	1971
SCO4789	NC_003888.3	5209775	5210290	+	516	2604
SCO4790	NC_003888.3	5210501	5211922	-	1422	1448
SCO4791	NC_003888.3	5212113	5213405	+	1293	479
SCO4792	NC_003888.3	5213402	5214157	+	756	899
SCO4793	NC_003888.3	5214259	5215302	-	1044	5306
SCO4794	NC_003888.3	5215428	5215964	+	537	145
SCO4795	NC_003888.3	5215942	5216958	-	1017	502
SCO4796	NC_003888.3	5216985	5218181	-	1197	1553
SCO4797	NC_003888.3	5218624	5221119	+	2496	3859
SCO4798	NC_003888.3	5221209	5222906	-	1698	6338
SCO4799	NC_003888.3	5223103	5224098	-	996	74
SCO4800	NC_003888.3	5224492	5224908	+	417	950
SCO4801	NC_003888.3	5225006	5226826	-	1821	631
SCO4802	NC_003888.3	5226862	5228001	-	1140	213
SCO4803	NC_003888.3	5228085	5229206	+	1122	217
SCO4804	NC_003888.3	5229309	5231756	+	2448	334
SCO4805	NC_003888.3	5231927	5233081	+	1155	315
SCO4806	NC_003888.3	5233252	5234196	+	945	204
SCO4807	NC_003888.3	5234328	5234783	+	456	26
SCO4808	NC_003888.3	5234993	5236177	+	1185	13917
SCO4809	NC_003888.3	5236206	5237090	+	885	9743
SCO4810	NC_003888.3	5237203	5238231	-	1029	47
SCO4811	NC_003888.3	5238424	5240100	+	1677	252
SCO4812	NC_003888.3	5240239	5241036	-	798	803
SCO4813	NC_003888.3	5241331	5241978	+	648	1267
SCO4814	NC_003888.3	5241975	5243546	+	1572	2603
SCO4815	NC_003888.3	5243963	5244607	-	645	143
SCO4816	NC_003888.3	5244609	5247029	-	2421	49
SCO4817	NC_003888.3	5247215	5248573	-	1359	177
SCO4818	NC_003888.3	5248570	5249310	-	741	100
SCO4819	NC_003888.3	5249522	5249992	-	471	68
SCO4820	NC_003888.3	5250091	5252229	-	2139	1233
SCO4821	NC_003888.3	5252226	5252957	-	732	811
SCO4822	NC_003888.3	5253098	5253685	-	588	668
SCO4823	NC_003888.3	5253808	5253984	+	177	3
SCO4824	NC_003888.3	5253981	5254835	+	855	2039
SCO4825	NC_003888.3	5254825	5255361	+	537	719
SCO4826	NC_003888.3	5255658	5257154	+	1497	2026
SCO4827	NC_003888.3	5257517	5258506	+	990	6023
SCO4828	NC_003888.3	5258735	5260264	+	1530	152
SCO4829	NC_003888.3	5260321	5261853	+	1533	148
SCO4830	NC_003888.3	5261850	5263034	+	1185	81
SCO4831	NC_003888.3	5263034	5264980	+	1947	99
SCO4832	NC_003888.3	5264982	5265950	+	969	104
SCO4833	NC_003888.3	5265954	5266685	-	732	602
SCO4834	NC_003888.3	5266682	5267128	-	447	130
SCO4835	NC_003888.3	5267125	5267634	-	510	189
SCO4836	NC_003888.3	5267682	5269070	+	1389	61
SCO4837	NC_003888.3	5269286	5270731	+	1446	2130
SCO4838	NC_003888.3	5270746	5271402	-	657	123
SCO4839	NC_003888.3	5271519	5272538	+	1020	1760
SCO4840	NC_003888.3	5272715	5273293	+	579	812
SCO4841	NC_003888.3	5273376	5274146	-	771	155
SCO4842	NC_003888.3	5274166	5275539	-	1374	108
SCO4843	NC_003888.3	5275682	5276191	+	510	6
SCO4844	NC_003888.3	5276184	5277152	+	969	24
SCO4845	NC_003888.3	5277146	5277619	+	474	12
SCO4846	NC_003888.3	5277574	5278539	+	966	271
SCO4847	NC_003888.3	5278487	5279761	-	1275	1225
SCO4848	NC_003888.3	5279853	5280092	+	240	111
SCO4849	NC_003888.3	5280147	5281457	+	1311	330
SCO4850	NC_003888.3	5281448	5282203	-	756	323
SCO4851	NC_003888.3	5282215	5282703	-	489	199
SCO4852	NC_003888.3	5282708	5283115	-	408	222
SCO4853	NC_003888.3	5283201	5283611	-	411	671
SCO4854	NC_003888.3	5283653	5284273	-	621	1950
SCO4855	NC_003888.3	5284439	5285212	-	774	3234
SCO4856	NC_003888.3	5285212	5286966	-	1755	8146
SCO4857	NC_003888.3	5286986	5287468	-	483	1584
SCO4858	NC_003888.3	5287474	5287854	-	381	2199
SCO4859	NC_003888.3	5288036	5288587	-	552	1311
SCO4860	NC_003888.3	5288869	5290443	+	1575	867
SCO4861	NC_003888.3	5290562	5291107	+	546	501
SCO4862	NC_003888.3	5291195	5291764	+	570	192
SCO4863	NC_003888.3	5291932	5292354	+	423	21
SCO4864	NC_003888.3	5292421	5293098	+	678	22
SCO4865	NC_003888.3	5293095	5294015	+	921	9
SCO4866	NC_003888.3	5294399	5295061	+	663	85
SCO4867	NC_003888.3	5295061	5296242	+	1182	96
SCO4868	NC_003888.3	5296485	5297330	-	846	287
SCO4869	NC_003888.3	5297557	5299161	+	1605	2356
SCO4870	NC_003888.3	5299181	5300632	-	1452	336
SCO4871	NC_003888.3	5300705	5301355	+	651	296
SCO4872	NC_003888.3	5301340	5302356	-	1017	256
SCO4873	NC_003888.3	5302468	5303406	-	939	91
SCO4874	NC_003888.3	5303719	5306604	+	2886	11
SCO4875	NC_003888.3	5306624	5307574	+	951	13
SCO4876	NC_003888.3	5307574	5308020	+	447	30
SCO4877	NC_003888.3	5308045	5309379	-	1335	12
SCO4878	NC_003888.3	5309376	5310356	-	981	6
SCO4879	NC_003888.3	5310555	5311886	+	1332	25
SCO4880	NC_003888.3	5312075	5313349	+	1275	32
SCO4881	NC_003888.3	5313363	5314301	+	939	12
SCO4882	NC_003888.3	5314345	5315412	+	1068	37
SCO4883	NC_003888.3	5315652	5316884	+	1233	5009
SCO4884	NC_003888.3	5317104	5318147	+	1044	889
SCO4885	NC_003888.3	5318421	5319467	+	1047	281
SCO4886	NC_003888.3	5319704	5321317	+	1614	544
SCO4887	NC_003888.3	5321317	5322441	+	1125	272
SCO4888	NC_003888.3	5322438	5323712	+	1275	294
SCO4889	NC_003888.3	5323709	5324101	+	393	126
SCO4890	NC_003888.3	5324126	5325409	+	1284	306
SCO4891	NC_003888.3	5325467	5325853	-	387	40
SCO4892	NC_003888.3	5326034	5327032	+	999	280
SCO4893	NC_003888.3	5327081	5328004	-	924	136
SCO4894	NC_003888.3	5328163	5328414	-	252	433
SCO4895	NC_003888.3	5328418	5329422	-	1005	2538
SCO4896	NC_003888.3	5329530	5330840	-	1311	69
SCO4897	NC_003888.3	5330904	5331857	+	954	198
SCO4898	NC_003888.3	5331991	5332572	-	582	101
SCO4899	NC_003888.3	5332682	5333560	+	879	312
SCO4900	NC_003888.3	5333649	5334410	-	762	464
SCO4901	NC_003888.3	5334546	5335736	+	1191	257
SCO4902	NC_003888.3	5335877	5336245	+	369	4303
SCO4903	NC_003888.3	5336333	5336536	-	204	156
SCO4904	NC_003888.3	5336632	5337183	-	552	329
SCO4905	NC_003888.3	5337310	5337921	-	612	436
SCO4906	NC_003888.3	5337921	5339528	-	1608	2189
SCO4907	NC_003888.3	5339525	5340202	-	678	1308
SCO4908	NC_003888.3	5340552	5341142	+	591	821
SCO4909	NC_003888.3	5341385	5342161	-	777	337
SCO4910	NC_003888.3	5342180	5342584	+	405	1145
SCO4911	NC_003888.3	5342742	5344754	+	2013	1646
SCO4912	NC_003888.3	5344860	5345741	-	882	277
SCO4913	NC_003888.3	5345752	5347194	-	1443	238
SCO4914	NC_003888.3	5347200	5348195	-	996	197
SCO4915	NC_003888.3	5348311	5349015	+	705	366
SCO4916	NC_003888.3	5349119	5350768	-	1650	140
SCO4917	NC_003888.3	5351124	5351948	-	825	179
SCO4918	NC_003888.3	5352042	5352479	-	438	150
SCO4919	NC_003888.3	5352587	5354014	+	1428	1299
SCO4920	NC_003888.3	5354229	5355182	+	954	15419
SCO4921	NC_003888.3	5355283	5357055	-	1773	3262
SCO4922	NC_003888.3	5357430	5357912	+	483	48
SCO4923	NC_003888.3	5357881	5358501	-	621	413
SCO4924	NC_003888.3	5358534	5358662	-	129	41
SCO4925	NC_003888.3	5358799	5359008	-	210	165
SCO4926	NC_003888.3	5359018	5360610	-	1593	712
SCO4927	NC_003888.3	5360721	5361596	+	876	203
SCO4928	NC_003888.3	5361712	5362857	+	1146	1175
SCO4929	NC_003888.3	5362921	5363586	-	666	2007
SCO4930	NC_003888.3	5363797	5364597	+	801	9
SCO4931	NC_003888.3	5364745	5365845	+	1101	33
SCO4932	NC_003888.3	5365963	5367501	+	1539	271
SCO4933	NC_003888.3	5367731	5368444	+	714	1760
SCO4934	NC_003888.3	5368677	5369921	+	1245	4638
SCO4935	NC_003888.3	5370069	5371559	+	1491	32
SCO4936	NC_003888.3	5371593	5372276	+	684	17
SCO4937	NC_003888.3	5372301	5372819	-	519	28
SCO4938	NC_003888.3	5373018	5373932	+	915	49
SCO4939	NC_003888.3	5373976	5374758	-	783	56
SCO4940	NC_003888.3	5374860	5375462	+	603	13
SCO4941	NC_003888.3	5375466	5375783	-	318	27
SCO4942	NC_003888.3	5375964	5376644	-	681	115
SCO4943	NC_003888.3	5376765	5377757	+	993	55
SCO4944	NC_003888.3	5377855	5378730	-	876	247
SCO4945	NC_003888.3	5378899	5379939	+	1041	127
SCO4946	NC_003888.3	5380116	5380907	+	792	17
SCO4947	NC_003888.3	5381148	5384831	+	3684	7803
SCO4948	NC_003888.3	5384840	5386486	+	1647	2259
SCO4949	NC_003888.3	5386483	5387145	+	663	760
SCO4950	NC_003888.3	5387142	5387855	+	714	705
SCO4951	NC_003888.3	5387898	5388935	-	1038	673
SCO4952	NC_003888.3	5389080	5389676	+	597	397
SCO4953	NC_003888.3	5389724	5389918	+	195	81
SCO4954	NC_003888.3	5389941	5390534	-	594	328
SCO4955	NC_003888.3	5390665	5391852	-	1188	677
SCO4956	NC_003888.3	5392010	5392528	+	519	842
