# Program:featureCounts v2.0.1; Command:"featureCounts" "-T" "16" "-p" "-P" "-B" "-a" "/home/duc/dbMisc/M145.gff" "-t" "gene" "-g" "locus_tag" "--minOverlap" "20" "--fracOverlap" "0.25" "-o" "gene_counts_filtered/C45_3.txt" "align/C45_3.bam" 
Geneid	Chr	Start	End	Strand	Length	align/C45_3.bam
SCO3888	NC_003888.3	4279519	4280136	+	618	585
SCO3889	NC_003888.3	4280212	4280544	-	333	2059
SCO3890	NC_003888.3	4280583	4281551	-	969	3269
SCO3891	NC_003888.3	4281711	4282559	-	849	455
SCO3892	NC_003888.3	4282577	4283287	-	711	592
SCO3893	NC_003888.3	4283316	4285007	-	1692	4447
SCO3894	NC_003888.3	4285147	4287582	-	2436	3692
SCO3895	NC_003888.3	4287627	4289990	-	2364	1853
SCO3896	NC_003888.3	4290216	4291667	+	1452	633
SCO3897	NC_003888.3	4291764	4292357	-	594	720
SCO3898	NC_003888.3	4292389	4293666	-	1278	243
SCO3899	NC_003888.3	4293746	4294828	-	1083	9854
SCO3900	NC_003888.3	4294873	4295550	-	678	3724
SCO3901	NC_003888.3	4296215	4298602	+	2388	3105
SCO3902	NC_003888.3	4298723	4300231	+	1509	874
SCO3903	NC_003888.3	4300309	4301340	-	1032	1754
SCO3904	NC_003888.3	4301402	4302523	-	1122	4521
SCO3905	NC_003888.3	4302661	4302966	-	306	4274
SCO3906	NC_003888.3	4303242	4303532	+	291	8912
SCO3907	NC_003888.3	4303613	4304212	+	600	5624
SCO3908	NC_003888.3	4304258	4304494	+	237	2361
SCO3909	NC_003888.3	4304513	4304959	+	447	5162
SCO3910	NC_003888.3	4305060	4306406	-	1347	360
SCO3911	NC_003888.3	4306857	4308332	+	1476	678
SCO3912	NC_003888.3	4308427	4309812	+	1386	373
SCO3913	NC_003888.3	4309887	4310339	-	453	208
SCO3914	NC_003888.3	4310386	4310850	-	465	435
SCO3915	NC_003888.3	4310991	4312205	+	1215	51
SCO3916	NC_003888.3	4312354	4312773	+	420	91
SCO3917	NC_003888.3	4312891	4313757	-	867	786
SCO3918	NC_003888.3	4313836	4314318	-	483	232
SCO3919	NC_003888.3	4314389	4315294	-	906	241
SCO3920	NC_003888.3	4315547	4316725	-	1179	869
SCO3921	NC_003888.3	4316722	4317216	-	495	237
SCO3922	NC_003888.3	4317222	4317599	-	378	226
SCO3923	NC_003888.3	4317659	4317976	+	318	124
SCO3924	NC_003888.3	4318118	4318330	+	213	383
SCO3925	NC_003888.3	4318648	4319373	+	726	671
SCO3926	NC_003888.3	4319501	4319911	+	411	2114
SCO3927	NC_003888.3	4319961	4321502	-	1542	1536
SCO3928	NC_003888.3	4321756	4323594	+	1839	5937
SCO3929	NC_003888.3	4324441	4325793	-	1353	1195
SCO3930	NC_003888.3	4325990	4326556	+	567	50
SCO3931	NC_003888.3	4326866	4327165	+	300	16
SCO3932	NC_003888.3	4327576	4328355	-	780	168
SCO3933	NC_003888.3	4328521	4328871	+	351	18
SCO3934	NC_003888.3	4328871	4330172	+	1302	32
SCO3935	NC_003888.3	4330169	4330366	+	198	7
SCO3936	NC_003888.3	4330663	4332021	+	1359	23
SCO3937	NC_003888.3	4332160	4333647	-	1488	177
SCO3938	NC_003888.3	4333799	4333930	+	132	8
SCO3939	NC_003888.3	4334010	4335458	+	1449	477
SCO3940	NC_003888.3	4335483	4336355	-	873	1985
SCO3941	NC_003888.3	4336537	4337643	-	1107	1832
SCO3942	NC_003888.3	4337841	4338065	+	225	531
SCO3943	NC_003888.3	4338034	4339146	-	1113	3514
SCO3944	NC_003888.3	4339565	4340644	+	1080	1109
SCO3945	NC_003888.3	4340932	4342437	+	1506	352
SCO3946	NC_003888.3	4342458	4343462	+	1005	160
SCO3947	NC_003888.3	4343538	4347056	+	3519	359
SCO3948	NC_003888.3	4347161	4348843	+	1683	552
SCO3949	NC_003888.3	4348966	4350015	+	1050	1670
SCO3950	NC_003888.3	4350063	4350980	-	918	1282
SCO3951	NC_003888.3	4351038	4352000	-	963	662
SCO3952	NC_003888.3	4351997	4352455	-	459	106
SCO3953	NC_003888.3	4352462	4353010	-	549	253
SCO3954	NC_003888.3	4353121	4354878	-	1758	154
SCO3955	NC_003888.3	4354875	4355894	-	1020	105
SCO3956	NC_003888.3	4355990	4356952	+	963	560
SCO3957	NC_003888.3	4356969	4357850	+	882	461
SCO3958	NC_003888.3	4357847	4358758	+	912	515
SCO3959	NC_003888.3	4358770	4359489	+	720	317
SCO3960	NC_003888.3	4359709	4360551	-	843	2245
SCO3961	NC_003888.3	4360548	4361825	-	1278	3052
SCO3962	NC_003888.3	4362335	4363267	-	933	721
SCO3963	NC_003888.3	4363348	4364685	-	1338	392
SCO3964	NC_003888.3	4364694	4366736	-	2043	988
SCO3965	NC_003888.3	4366750	4367286	-	537	351
SCO3966	NC_003888.3	4367283	4367933	-	651	430
SCO3967	NC_003888.3	4368066	4368827	-	762	1183
SCO3968	NC_003888.3	4368955	4369809	-	855	2001
SCO3969	NC_003888.3	4370066	4370548	-	483	2094
SCO3970	NC_003888.3	4370586	4372061	-	1476	3378
SCO3971	NC_003888.3	4372196	4373629	-	1434	4096
SCO3972	NC_003888.3	4374285	4374950	+	666	383
SCO3973	NC_003888.3	4375006	4375671	+	666	923
SCO3974	NC_003888.3	4375917	4376882	-	966	2114
SCO3975	NC_003888.3	4377505	4378143	-	639	1486
SCO3976	NC_003888.3	4378271	4379098	-	828	260
SCO3977	NC_003888.3	4379364	4380923	+	1560	3413
SCO3978	NC_003888.3	4381065	4381949	-	885	38
SCO3979	NC_003888.3	4382030	4382620	+	591	400
SCOt34	NC_003888.3	4382684	4382768	+	85	32
SCO3980	NC_003888.3	4382898	4383473	-	576	176
SCO3981	NC_003888.3	4383616	4384371	-	756	128
SCO3982	NC_003888.3	4384451	4384729	+	279	3
SCO3983	NC_003888.3	4384742	4385053	+	312	3
SCO3984	NC_003888.3	4385053	4385256	+	204	8
SCO3985	NC_003888.3	4385253	4385477	+	225	24
SCO3986	NC_003888.3	4385486	4386217	+	732	69
SCO3987	NC_003888.3	4386217	4386522	+	306	4
SCO3988	NC_003888.3	4386552	4386899	+	348	43
SCO3989	NC_003888.3	4387240	4387509	+	270	99
SCO3990	NC_003888.3	4387791	4388060	-	270	187
SCO3992	NC_003888.3	4389254	4389544	-	291	47
SCO3993	NC_003888.3	4389593	4389862	-	270	35
SCO3994	NC_003888.3	4389919	4390131	+	213	24
SCO3995	NC_003888.3	4390122	4390649	+	528	10
SCO3996	NC_003888.3	4390652	4390861	+	210	1
SCO3997	NC_003888.3	4390861	4392000	+	1140	71
SCO3998	NC_003888.3	4392274	4393617	-	1344	461
SCO3999	NC_003888.3	4394003	4395133	+	1131	45
SCO4000	NC_003888.3	4395100	4395579	-	480	15
SCO4001	NC_003888.3	4395671	4396546	-	876	27
SCO4002	NC_003888.3	4396912	4397238	+	327	12239
SCO4003	NC_003888.3	4397335	4397688	-	354	60
SCO4004	NC_003888.3	4397691	4397855	-	165	16
SCO4005	NC_003888.3	4397899	4398372	+	474	78
SCO4006	NC_003888.3	4398501	4400177	+	1677	848
SCO4007	NC_003888.3	4400250	4401542	-	1293	734
SCO4008	NC_003888.3	4401679	4402257	+	579	180
SCO4009	NC_003888.3	4402297	4406688	-	4392	6109
SCO4010	NC_003888.3	4406863	4407330	-	468	505
SCOt35	NC_003888.3	4407512	4407602	+	91	18
SCOt36	NC_003888.3	4407794	4407866	+	73	2
SCO4011	NC_003888.3	4407941	4408414	+	474	138
SCO4012	NC_003888.3	4408407	4408838	-	432	61
SCO4013	NC_003888.3	4409067	4410554	+	1488	1131
SCO4014	NC_003888.3	4410577	4410936	-	360	175
SCO4015	NC_003888.3	4410971	4411894	+	924	165
SCO4016	NC_003888.3	4412004	4412957	+	954	125
SCO4017	NC_003888.3	4413017	4413733	-	717	74
SCO4018	NC_003888.3	4413742	4414275	-	534	45
SCO4019	NC_003888.3	4414377	4415069	+	693	198
SCO4020	NC_003888.3	4415129	4415944	+	816	612
SCO4021	NC_003888.3	4415941	4417515	+	1575	359
SCO4022	NC_003888.3	4417530	4418879	+	1350	74
SCO4023	NC_003888.3	4418876	4421077	+	2202	54
SCO4024	NC_003888.3	4421136	4422659	+	1524	119
SCO4025	NC_003888.3	4422721	4423479	+	759	530
SCO4026	NC_003888.3	4423549	4424019	-	471	1130
SCO4027	NC_003888.3	4424029	4424409	-	381	446
SCO4028	NC_003888.3	4424566	4425387	+	822	739
SCO4029	NC_003888.3	4425406	4426155	+	750	227
SCO4030	NC_003888.3	4426138	4426959	-	822	34
SCO4031	NC_003888.3	4427069	4429648	-	2580	160
SCO4032	NC_003888.3	4429662	4430162	-	501	7
SCO4033	NC_003888.3	4430278	4430568	+	291	166
SCO4034	NC_003888.3	4430684	4431640	-	957	23971
SCO4035	NC_003888.3	4431932	4432795	-	864	3684
SCO4036	NC_003888.3	4432988	4433281	-	294	664
SCO4037	NC_003888.3	4433281	4433457	-	177	206
SCOt37	NC_003888.3	4433546	4433630	-	85	18
SCO4038	NC_003888.3	4433708	4434139	-	432	2097
SCO4039	NC_003888.3	4434208	4434756	-	549	4115
SCO4040	NC_003888.3	4434929	4435393	+	465	195
SCO4041	NC_003888.3	4435469	4436113	+	645	1326
SCO4042	NC_003888.3	4436138	4436752	-	615	1871
SCO4043	NC_003888.3	4436888	4437184	-	297	529
SCO4044	NC_003888.3	4437234	4437938	+	705	1084
SCO4045	NC_003888.3	4437969	4438649	-	681	2574
SCO4046	NC_003888.3	4438739	4439197	-	459	188
SCO4047	NC_003888.3	4439198	4439791	-	594	791
SCO4048	NC_003888.3	4439817	4440542	-	726	192
SCO4049	NC_003888.3	4440627	4442975	+	2349	301
SCO4050	NC_003888.3	4442968	4443588	+	621	102
SCO4051	NC_003888.3	4443585	4444082	+	498	114
SCO4052	NC_003888.3	4444079	4444873	+	795	124
SCO4053	NC_003888.3	4445276	4447045	+	1770	546
SCO4054	NC_003888.3	4447284	4447970	+	687	2603
SCO4055	NC_003888.3	4447967	4449100	-	1134	12195
SCO4056	NC_003888.3	4449241	4449432	+	192	1391
SCO4057	NC_003888.3	4449455	4450345	-	891	12224
SCO4058	NC_003888.3	4450575	4451078	+	504	317
SCO4059	NC_003888.3	4451075	4451410	+	336	148
SCO4060	NC_003888.3	4451653	4452063	+	411	184
SCO4061	NC_003888.3	4452173	4452730	-	558	71
SCO4062	NC_003888.3	4452748	4453257	+	510	47
SCO4063	NC_003888.3	4453499	4453855	-	357	62
SCO4064	NC_003888.3	4453888	4454151	-	264	4
SCO4065	NC_003888.3	4454564	4455793	-	1230	61
SCO4066	NC_003888.3	4455786	4456859	+	1074	31
SCOt38	NC_003888.3	4456865	4456952	-	88	1
SCOs03	NC_003888.3	4457032	4457113	+	82	4
SCO4067	NC_003888.3	4457168	4459522	+	2355	1307
SCO4068	NC_003888.3	4459642	4460892	+	1251	2017
SCO4069	NC_003888.3	4461199	4463193	+	1995	8644
SCO4070	NC_003888.3	4463358	4464875	+	1518	1161
SCO4071	NC_003888.3	4464986	4465885	+	900	1016
SCOt39	NC_003888.3	4465950	4466025	-	76	0
SCO4072	NC_003888.3	4466063	4466665	-	603	107
SCO4073	NC_003888.3	4466674	4467921	-	1248	215
SCO4074	NC_003888.3	4467951	4468766	-	816	59
SCO4075	NC_003888.3	4468763	4469743	-	981	130
SCOt40	NC_003888.3	4469882	4469954	-	73	18
SCO4076	NC_003888.3	4470261	4470578	-	318	956
SCO4077	NC_003888.3	4470929	4471201	+	273	1374
SCO4078	NC_003888.3	4471198	4471878	+	681	2426
SCO4079	NC_003888.3	4471875	4474133	+	2259	6663
SCO4080	NC_003888.3	4474193	4474777	-	585	3186
SCO4081	NC_003888.3	4474926	4475408	+	483	139
SCO4082	NC_003888.3	4475477	4476316	+	840	128
SCO4083	NC_003888.3	4476421	4477734	+	1314	107
SCO4084	NC_003888.3	4477740	4478348	+	609	130
SCO4085	NC_003888.3	4478431	4479264	+	834	268
SCO4086	NC_003888.3	4479261	4480853	+	1593	7076
SCO4087	NC_003888.3	4480933	4482000	+	1068	2699
SCO4088	NC_003888.3	4482078	4482332	-	255	7090
SCO4089	NC_003888.3	4482654	4483748	-	1095	3158
SCO4090	NC_003888.3	4483978	4484829	+	852	405
SCO4091	NC_003888.3	4485363	4485569	+	207	7425
SCOt41	NC_003888.3	4486471	4486545	-	75	3
SCO4092	NC_003888.3	4486639	4490622	-	3984	1675
SCOt42	NC_003888.3	4490732	4490805	-	74	2
SCOt43	NC_003888.3	4490830	4490904	-	75	79
SCOt44	NC_003888.3	4490939	4491011	-	73	16
SCO4093	NC_003888.3	4491092	4492711	-	1620	155
SCO4094	NC_003888.3	4492828	4493178	+	351	155
SCO4095	NC_003888.3	4493275	4493832	+	558	1563
SCO4096	NC_003888.3	4494136	4496358	+	2223	2053
SCO4097	NC_003888.3	4496497	4498032	+	1536	163
SCOt45	NC_003888.3	4498149	4498221	+	73	2
SCO4098	NC_003888.3	4498219	4498869	-	651	233
SCO4099	NC_003888.3	4499009	4499689	+	681	64
SCO4100	NC_003888.3	4499727	4500119	+	393	41
SCO4101	NC_003888.3	4500126	4500524	+	399	42
SCO4102	NC_003888.3	4500505	4501464	-	960	115
SCO4103	NC_003888.3	4501524	4502795	-	1272	1657
SCO4104	NC_003888.3	4502820	4503476	-	657	65
SCO4105	NC_003888.3	4503887	4504207	+	321	30
SCO4106	NC_003888.3	4504259	4505389	+	1131	194
SCOt46	NC_003888.3	4505460	4505533	+	74	0
SCO4107	NC_003888.3	4505576	4506940	+	1365	1757
SCO4108	NC_003888.3	4507333	4508376	+	1044	5054
SCO4109	NC_003888.3	4508515	4509459	+	945	829
SCO4110	NC_003888.3	4509484	4510875	-	1392	738
SCO4111	NC_003888.3	4510885	4511700	-	816	459
SCO4112	NC_003888.3	4511815	4512225	+	411	80
SCO4113	NC_003888.3	4512311	4513591	-	1281	2144
SCO4114	NC_003888.3	4513662	4515083	-	1422	3450
SCO4115	NC_003888.3	4515796	4517919	+	2124	1865
SCO4116	NC_003888.3	4517925	4521269	+	3345	584
SCO4117	NC_003888.3	4521256	4523319	-	2064	1150
SCO4118	NC_003888.3	4523502	4524395	-	894	893
SCO4119	NC_003888.3	4524821	4526149	+	1329	364
SCO4120	NC_003888.3	4526332	4527990	+	1659	535
SCO4121	NC_003888.3	4528045	4529322	-	1278	49
SCO4122	NC_003888.3	4529468	4530016	+	549	193
SCOr13	NC_003888.3	4530650	4532177	+	1528	1758
SCOr14	NC_003888.3	4532454	4535576	+	3123	10118
SCOr15	NC_003888.3	4535678	4535798	+	121	0
SCO4123	NC_003888.3	4535862	4536530	-	669	120
SCO4124	NC_003888.3	4536527	4537897	-	1371	79
SCO4125	NC_003888.3	4537923	4538456	+	534	374
SCO4126	NC_003888.3	4538504	4539991	-	1488	1421
SCO4127	NC_003888.3	4540065	4541480	-	1416	2164
SCO4128	NC_003888.3	4541493	4543034	-	1542	2204
SCO4129	NC_003888.3	4543049	4544311	-	1263	2174
SCO4130	NC_003888.3	4544370	4545170	-	801	2488
SCO4131	NC_003888.3	4545338	4545646	-	309	2519
SCO4132	NC_003888.3	4546029	4547051	+	1023	1214
SCO4133	NC_003888.3	4547257	4547973	+	717	1418
SCO4134	NC_003888.3	4547977	4549560	-	1584	817
SCO4135	NC_003888.3	4550161	4551054	+	894	1308
SCO4136	NC_003888.3	4551282	4551683	-	402	1946
SCO4137	NC_003888.3	4551891	4552511	+	621	1021
SCO4138	NC_003888.3	4552519	4553517	+	999	674
SCO4139	NC_003888.3	4553637	4554413	-	777	44
SCO4140	NC_003888.3	4554467	4555531	-	1065	42
SCO4141	NC_003888.3	4555528	4556538	-	1011	59
SCO4142	NC_003888.3	4556707	4557819	-	1113	97
SCO4143	NC_003888.3	4558121	4558549	-	429	63
SCO4144	NC_003888.3	4558596	4559762	-	1167	312
SCO4145	NC_003888.3	4559965	4562289	-	2325	1041
SCO4146	NC_003888.3	4563131	4563673	+	543	39
SCO4147	NC_003888.3	4563670	4564533	+	864	55
SCO4148	NC_003888.3	4564580	4565449	+	870	108
SCO4149	NC_003888.3	4565446	4566975	+	1530	107
SCO4150	NC_003888.3	4566999	4567619	+	621	556
SCO4151	NC_003888.3	4567662	4568591	-	930	1073
SCO4152	NC_003888.3	4568800	4570638	+	1839	327
SCO4153	NC_003888.3	4570805	4571188	-	384	160
SCO4154	NC_003888.3	4571295	4571696	+	402	31
SCO4155	NC_003888.3	4571671	4573116	-	1446	404
SCO4156	NC_003888.3	4573113	4573859	-	747	664
SCO4157	NC_003888.3	4573948	4574991	-	1044	734
SCO4158	NC_003888.3	4575112	4576134	-	1023	1621
SCO4159	NC_003888.3	4576177	4576980	-	804	3940
SCO4160	NC_003888.3	4577223	4578059	+	837	159
SCO4161	NC_003888.3	4578096	4578350	+	255	492
SCO4162	NC_003888.3	4578354	4579667	+	1314	1391
SCO4163	NC_003888.3	4579824	4580561	+	738	732
SCO4164	NC_003888.3	4580995	4581840	+	846	20621
SCO4165	NC_003888.3	4581874	4582161	+	288	4962
SCO4166	NC_003888.3	4582226	4582519	+	294	201
SCO4167	NC_003888.3	4582548	4583216	-	669	183
SCO4168	NC_003888.3	4583238	4584065	+	828	39
SCO4169	NC_003888.3	4584106	4584870	+	765	32
SCO4170	NC_003888.3	4584935	4585840	+	906	53
SCO4171	NC_003888.3	4585837	4586589	+	753	46
SCO4172	NC_003888.3	4586586	4587461	+	876	384
SCO4173	NC_003888.3	4587481	4587828	-	348	527
SCO4174	NC_003888.3	4587872	4588123	-	252	14
SCO4175	NC_003888.3	4588120	4588512	-	393	47
SCO4176	NC_003888.3	4588684	4589526	+	843	451
SCO4177	NC_003888.3	4589532	4589801	+	270	943
SCO4178	NC_003888.3	4589846	4589944	+	99	408
SCO4179	NC_003888.3	4589970	4590545	+	576	3018
SCO4180	NC_003888.3	4590561	4590998	+	438	1481
SCO4181	NC_003888.3	4591019	4591984	+	966	1276
SCO4182	NC_003888.3	4592011	4592436	-	426	208
SCO4183	NC_003888.3	4592459	4593478	-	1020	399
SCO4184	NC_003888.3	4593681	4594349	+	669	4742
SCO4185	NC_003888.3	4594466	4595476	+	1011	1344
SCO4186	NC_003888.3	4595605	4596861	+	1257	718
SCO4187	NC_003888.3	4597040	4597225	-	186	167
SCO4188	NC_003888.3	4597379	4598290	+	912	83
SCO4189	NC_003888.3	4598300	4598488	-	189	8
SCO4190	NC_003888.3	4598629	4599504	+	876	308
SCO4191	NC_003888.3	4599453	4600274	+	822	131
SCO4192	NC_003888.3	4600336	4601412	+	1077	870
SCO4193	NC_003888.3	4601497	4602498	+	1002	172
SCO4194	NC_003888.3	4602491	4603132	+	642	114
SCO4195	NC_003888.3	4603165	4605207	+	2043	99
SCO4196	NC_003888.3	4605265	4606479	-	1215	191
SCO4197	NC_003888.3	4606581	4607048	+	468	124
SCO4198	NC_003888.3	4607362	4607787	+	426	3644
SCO4199	NC_003888.3	4607810	4608451	+	642	9291
SCO4200	NC_003888.3	4608559	4608900	+	342	1003
SCO4201	NC_003888.3	4609038	4610672	-	1635	929
SCO4202	NC_003888.3	4610815	4611975	-	1161	247
SCO4203	NC_003888.3	4612173	4612988	-	816	77
SCO4204	NC_003888.3	4613136	4614626	+	1491	1308
SCO4205	NC_003888.3	4614619	4615125	+	507	289
SCO4206	NC_003888.3	4615154	4615969	-	816	218
SCO4207	NC_003888.3	4616019	4616486	+	468	11
SCO4208	NC_003888.3	4616569	4617858	-	1290	73
SCO4209	NC_003888.3	4618020	4618781	+	762	2811
SCO4210	NC_003888.3	4618881	4619375	-	495	45
SCO4211	NC_003888.3	4619432	4620040	-	609	6
SCO4212	NC_003888.3	4620305	4620667	+	363	39
SCO4213	NC_003888.3	4621091	4622725	+	1635	408
SCO4214	NC_003888.3	4622993	4623433	-	441	200
SCO4215	NC_003888.3	4623766	4624524	+	759	439
SCO4216	NC_003888.3	4624587	4624796	-	210	31
SCO4217	NC_003888.3	4624932	4625816	-	885	122
SCO4218	NC_003888.3	4625975	4626166	+	192	3056
SCO4219	NC_003888.3	4626394	4627158	+	765	1624
SCO4220	NC_003888.3	4627348	4627767	-	420	200
SCO4221	NC_003888.3	4627832	4628248	-	417	100
SCO4222	NC_003888.3	4628357	4628737	+	381	307
SCO4223	NC_003888.3	4628765	4629652	-	888	482
SCO4224	NC_003888.3	4629724	4630989	-	1266	465
SCO4225	NC_003888.3	4631073	4631465	-	393	1566
SCO4226	NC_003888.3	4631601	4631849	-	249	1767
SCO4227	NC_003888.3	4631977	4632216	-	240	1357
SCO4228	NC_003888.3	4632295	4632984	-	690	186
SCO4229	NC_003888.3	4633199	4634479	+	1281	775
SCO4230	NC_003888.3	4634485	4635156	+	672	464
SCO4231	NC_003888.3	4635317	4636042	-	726	2960
SCO4232	NC_003888.3	4636744	4637226	+	483	14828
SCO4233	NC_003888.3	4637542	4638354	+	813	1045
SCO4234	NC_003888.3	4638344	4638856	+	513	213
SCO4235	NC_003888.3	4638881	4640722	+	1842	2161
SCO4236	NC_003888.3	4640855	4641799	+	945	2073
SCO4237	NC_003888.3	4641923	4643638	+	1716	8564
SCO4238	NC_003888.3	4643727	4644464	-	738	5179
SCO4239	NC_003888.3	4644506	4644952	-	447	20146
SCO4240	NC_003888.3	4645175	4646311	-	1137	5666
SCOt47	NC_003888.3	4646531	4646607	+	77	25
SCO4241	NC_003888.3	4646671	4648308	-	1638	2721
SCO4242	NC_003888.3	4648427	4649833	-	1407	95
SCO4243	NC_003888.3	4649830	4650402	-	573	30
SCO4244	NC_003888.3	4650399	4652357	-	1959	195
SCO4245	NC_003888.3	4652357	4652809	-	453	36
SCO4246	NC_003888.3	4652844	4654775	-	1932	134
SCO4247	NC_003888.3	4654775	4655497	-	723	39
SCO4248	NC_003888.3	4655526	4655948	-	423	14
SCO4249	NC_003888.3	4656193	4656891	+	699	6
SCO4250	NC_003888.3	4656901	4660236	+	3336	109
SCO4251	NC_003888.3	4660280	4660813	-	534	47
SCO4252	NC_003888.3	4660813	4661262	-	450	18
SCO4253	NC_003888.3	4661315	4662919	-	1605	103
SCO4254	NC_003888.3	4663249	4666119	+	2871	182
SCO4255	NC_003888.3	4666257	4666985	+	729	59
SCO4256	NC_003888.3	4667076	4668515	+	1440	80
SCO4257	NC_003888.3	4668591	4670033	+	1443	42
SCO4258	NC_003888.3	4670132	4671589	+	1458	143
SCO4259	NC_003888.3	4671614	4673686	-	2073	63
SCO4260	NC_003888.3	4673692	4674369	-	678	67
SCO4261	NC_003888.3	4674563	4675222	-	660	94
SCO4262	NC_003888.3	4675239	4675586	+	348	25
SCO4263	NC_003888.3	4675583	4679338	+	3756	763
SCO4264	NC_003888.3	4679364	4680236	-	873	662
SCO4265	NC_003888.3	4680295	4681806	-	1512	3615
SCO4266	NC_003888.3	4681886	4682866	-	981	146
SCO4267	NC_003888.3	4682918	4684078	-	1161	121
SCO4268	NC_003888.3	4684159	4684947	+	789	210
SCO4269	NC_003888.3	4684959	4685459	-	501	162
SCO4270	NC_003888.3	4685643	4686242	-	600	136
SCO4271	NC_003888.3	4686358	4687494	+	1137	42
SCO4272	NC_003888.3	4687504	4688475	+	972	167
SCO4273	NC_003888.3	4688500	4689921	-	1422	887
SCO4274	NC_003888.3	4690003	4690572	-	570	30
SCO4275	NC_003888.3	4690823	4692109	+	1287	172
SCO4276	NC_003888.3	4692106	4692777	+	672	108
SCO4277	NC_003888.3	4692883	4693458	-	576	5424
SCO4278	NC_003888.3	4693616	4694053	+	438	455
SCO4279	NC_003888.3	4694071	4694541	-	471	182
SCO4280	NC_003888.3	4694592	4695200	-	609	129
SCO4281	NC_003888.3	4695536	4697197	+	1662	5140
SCO4282	NC_003888.3	4697318	4698292	+	975	1401
SCO4283	NC_003888.3	4698343	4699275	-	933	454
SCO4284	NC_003888.3	4699398	4700543	-	1146	722
SCO4285	NC_003888.3	4700543	4701523	-	981	303
SCO4286	NC_003888.3	4701671	4702936	+	1266	66
SCO4287	NC_003888.3	4702952	4703206	+	255	109
SCO4288	NC_003888.3	4703578	4704450	+	873	220
SCO4289	NC_003888.3	4704590	4705072	+	483	261
SCO4290	NC_003888.3	4705079	4706467	-	1389	1126
SCO4291	NC_003888.3	4706614	4707315	+	702	51
SCO4292	NC_003888.3	4707339	4708283	-	945	273
SCO4293	NC_003888.3	4708607	4709893	+	1287	5701
SCO4294	NC_003888.3	4709890	4710165	+	276	1822
SCO4295	NC_003888.3	4710584	4710787	+	204	3391
SCO4296	NC_003888.3	4711115	4712740	+	1626	86630
SCO4297	NC_003888.3	4712991	4714121	+	1131	324
SCO4298	NC_003888.3	4714155	4715696	+	1542	335
SCO4299	NC_003888.3	4715693	4716040	+	348	132
SCO4300	NC_003888.3	4716003	4716272	-	270	183
SCO4301	NC_003888.3	4716256	4717095	-	840	917
SCO4302	NC_003888.3	4717214	4717603	+	390	27
SCO4303	NC_003888.3	4717614	4718222	-	609	168
SCO4304	NC_003888.3	4718317	4719066	+	750	32
SCO4305	NC_003888.3	4719080	4719673	-	594	199
SCO4306	NC_003888.3	4719675	4720244	-	570	276
SCO4307	NC_003888.3	4720312	4721247	-	936	250
SCO4308	NC_003888.3	4721346	4722308	-	963	439
SCO4309	NC_003888.3	4722391	4722771	+	381	138
SCO4310	NC_003888.3	4722782	4723078	+	297	105
SCO4311	NC_003888.3	4723060	4724157	-	1098	611
SCO4312	NC_003888.3	4724168	4724956	-	789	133
SCO4313	NC_003888.3	4724955	4725605	+	651	354
SCO4314	NC_003888.3	4725616	4726299	+	684	426
SCO4315	NC_003888.3	4726384	4727073	+	690	367
SCO4316	NC_003888.3	4727234	4729279	-	2046	534
SCO4317	NC_003888.3	4729548	4729769	+	222	167
SCO4319	NC_003888.3	4731490	4731672	-	183	121
SCO4320	NC_003888.3	4731774	4731893	-	120	96
SCO4321	NC_003888.3	4732070	4734673	-	2604	1585
SCO4322	NC_003888.3	4734723	4735823	+	1101	1167
SCO4323	NC_003888.3	4736376	4737038	+	663	344
SCO4324	NC_003888.3	4736987	4737265	-	279	114
SCO4325	NC_003888.3	4737441	4737824	+	384	589
SCO4326	NC_003888.3	4737844	4738692	-	849	386
SCO4327	NC_003888.3	4738682	4739311	-	630	432
SCO4328	NC_003888.3	4739405	4739869	-	465	1413
SCO4329	NC_003888.3	4739973	4741364	-	1392	978
SCO4330	NC_003888.3	4741698	4742624	+	927	1060
SCO4331	NC_003888.3	4742777	4745905	+	3129	1865
SCO4332	NC_003888.3	4746028	4748436	-	2409	1656
SCO4333	NC_003888.3	4748536	4748796	-	261	236
SCO4334	NC_003888.3	4749000	4750457	+	1458	1043
SCO4335	NC_003888.3	4750489	4750677	-	189	81
SCO4336	NC_003888.3	4750828	4751265	+	438	500
SCO4337	NC_003888.3	4751293	4752672	+	1380	535
SCO4338	NC_003888.3	4752722	4753294	+	573	109
SCO4339	NC_003888.3	4753436	4754290	-	855	114
SCO4340	NC_003888.3	4754366	4756015	+	1650	821
SCO4341	NC_003888.3	4756150	4756464	+	315	34
SCO4342	NC_003888.3	4756861	4757403	+	543	59
SCO4343	NC_003888.3	4757436	4757633	-	198	25
SCO4344	NC_003888.3	4757715	4758560	-	846	57
SCO4345	NC_003888.3	4759042	4759623	+	582	103
SCO4346	NC_003888.3	4759891	4761000	-	1110	1495
SCO4347	NC_003888.3	4761245	4761673	-	429	1027
SCO4348	NC_003888.3	4761670	4763841	-	2172	5203
SCO4349	NC_003888.3	4763838	4765553	-	1716	5381
SCO4350	NC_003888.3	4765553	4766905	-	1353	4904
SCO4351	NC_003888.3	4767115	4767627	+	513	15
SCO4352	NC_003888.3	4767684	4768676	+	993	2062
SCO4353	NC_003888.3	4768814	4768972	-	159	121
