# Program:featureCounts v2.0.1; Command:"featureCounts" "-T" "16" "-p" "-P" "-B" "-a" "/home/duc/dbMisc/M145.gff" "-t" "gene" "-g" "locus_tag" "--minOverlap" "20" "--fracOverlap" "0.25" "-o" "gene_counts_filtered/C24_1.txt" "align/C24_1.bam" 
Geneid	Chr	Start	End	Strand	Length	align/C24_1.bam
SCO4140	NC_003888.3	4554467	4555531	-	1065	26
SCO4141	NC_003888.3	4555528	4556538	-	1011	53
SCO4142	NC_003888.3	4556707	4557819	-	1113	107
SCO4143	NC_003888.3	4558121	4558549	-	429	15
SCO4144	NC_003888.3	4558596	4559762	-	1167	112
SCO4145	NC_003888.3	4559965	4562289	-	2325	349
SCO4146	NC_003888.3	4563131	4563673	+	543	39
SCO4147	NC_003888.3	4563670	4564533	+	864	44
SCO4148	NC_003888.3	4564580	4565449	+	870	140
SCO4149	NC_003888.3	4565446	4566975	+	1530	151
SCO4150	NC_003888.3	4566999	4567619	+	621	436
SCO4151	NC_003888.3	4567662	4568591	-	930	711
SCO4152	NC_003888.3	4568800	4570638	+	1839	272
SCO4153	NC_003888.3	4570805	4571188	-	384	70
SCO4154	NC_003888.3	4571295	4571696	+	402	23
SCO4155	NC_003888.3	4571671	4573116	-	1446	129
SCO4156	NC_003888.3	4573113	4573859	-	747	135
SCO4157	NC_003888.3	4573948	4574991	-	1044	23
SCO4158	NC_003888.3	4575112	4576134	-	1023	1101
SCO4159	NC_003888.3	4576177	4576980	-	804	2363
SCO4160	NC_003888.3	4577223	4578059	+	837	167
SCO4161	NC_003888.3	4578096	4578350	+	255	579
SCO4162	NC_003888.3	4578354	4579667	+	1314	1477
SCO4163	NC_003888.3	4579824	4580561	+	738	745
SCO4164	NC_003888.3	4580995	4581840	+	846	19997
SCO4165	NC_003888.3	4581874	4582161	+	288	4611
SCO4166	NC_003888.3	4582226	4582519	+	294	133
SCO4167	NC_003888.3	4582548	4583216	-	669	178
SCO4168	NC_003888.3	4583238	4584065	+	828	19
SCO4169	NC_003888.3	4584106	4584870	+	765	18
SCO4170	NC_003888.3	4584935	4585840	+	906	161
SCO4171	NC_003888.3	4585837	4586589	+	753	133
SCO4172	NC_003888.3	4586586	4587461	+	876	438
SCO4173	NC_003888.3	4587481	4587828	-	348	465
SCO4174	NC_003888.3	4587872	4588123	-	252	17
SCO4175	NC_003888.3	4588120	4588512	-	393	26
SCO4176	NC_003888.3	4588684	4589526	+	843	335
SCO4177	NC_003888.3	4589532	4589801	+	270	1634
SCO4178	NC_003888.3	4589846	4589944	+	99	539
SCO4179	NC_003888.3	4589970	4590545	+	576	2631
SCO4180	NC_003888.3	4590561	4590998	+	438	1496
SCO4181	NC_003888.3	4591019	4591984	+	966	728
SCO4182	NC_003888.3	4592011	4592436	-	426	110
SCO4183	NC_003888.3	4592459	4593478	-	1020	325
SCO4184	NC_003888.3	4593681	4594349	+	669	3011
SCO4185	NC_003888.3	4594466	4595476	+	1011	1024
SCO4186	NC_003888.3	4595605	4596861	+	1257	858
SCO4187	NC_003888.3	4597040	4597225	-	186	959
SCO4188	NC_003888.3	4597379	4598290	+	912	310
SCO4189	NC_003888.3	4598300	4598488	-	189	24
SCO4190	NC_003888.3	4598629	4599504	+	876	1382
SCO4191	NC_003888.3	4599453	4600274	+	822	482
SCO4192	NC_003888.3	4600336	4601412	+	1077	750
SCO4193	NC_003888.3	4601497	4602498	+	1002	170
SCO4194	NC_003888.3	4602491	4603132	+	642	101
SCO4195	NC_003888.3	4603165	4605207	+	2043	100
SCO4196	NC_003888.3	4605265	4606479	-	1215	193
SCO4197	NC_003888.3	4606581	4607048	+	468	73
SCO4198	NC_003888.3	4607362	4607787	+	426	1269
SCO4199	NC_003888.3	4607810	4608451	+	642	2873
SCO4200	NC_003888.3	4608559	4608900	+	342	560
SCO4201	NC_003888.3	4609038	4610672	-	1635	1073
SCO4202	NC_003888.3	4610815	4611975	-	1161	375
SCO4203	NC_003888.3	4612173	4612988	-	816	75
SCO4204	NC_003888.3	4613136	4614626	+	1491	451
SCO4205	NC_003888.3	4614619	4615125	+	507	161
SCO4206	NC_003888.3	4615154	4615969	-	816	250
SCO4207	NC_003888.3	4616019	4616486	+	468	22
SCO4208	NC_003888.3	4616569	4617858	-	1290	120
SCO4209	NC_003888.3	4618020	4618781	+	762	2279
SCO4210	NC_003888.3	4618881	4619375	-	495	67
SCO4211	NC_003888.3	4619432	4620040	-	609	3
SCO4212	NC_003888.3	4620305	4620667	+	363	21
SCO4213	NC_003888.3	4621091	4622725	+	1635	211
SCO4214	NC_003888.3	4622993	4623433	-	441	100
SCO4215	NC_003888.3	4623766	4624524	+	759	229
SCO4216	NC_003888.3	4624587	4624796	-	210	34
SCO4217	NC_003888.3	4624932	4625816	-	885	158
SCO4218	NC_003888.3	4625975	4626166	+	192	123
SCO4219	NC_003888.3	4626394	4627158	+	765	280
SCO4220	NC_003888.3	4627348	4627767	-	420	166
SCO4221	NC_003888.3	4627832	4628248	-	417	47
SCO4222	NC_003888.3	4628357	4628737	+	381	659
SCO4223	NC_003888.3	4628765	4629652	-	888	1010
SCO4224	NC_003888.3	4629724	4630989	-	1266	645
SCO4225	NC_003888.3	4631073	4631465	-	393	781
SCO4226	NC_003888.3	4631601	4631849	-	249	272
SCO4227	NC_003888.3	4631977	4632216	-	240	253
SCO4228	NC_003888.3	4632295	4632984	-	690	150
SCO4229	NC_003888.3	4633199	4634479	+	1281	363
SCO4230	NC_003888.3	4634485	4635156	+	672	270
SCO4231	NC_003888.3	4635317	4636042	-	726	2148
SCO4232	NC_003888.3	4636744	4637226	+	483	7019
SCO4233	NC_003888.3	4637542	4638354	+	813	1336
SCO4234	NC_003888.3	4638344	4638856	+	513	260
SCO4235	NC_003888.3	4638881	4640722	+	1842	2180
SCO4236	NC_003888.3	4640855	4641799	+	945	1628
SCO4237	NC_003888.3	4641923	4643638	+	1716	7640
SCO4238	NC_003888.3	4643727	4644464	-	738	3817
SCO4239	NC_003888.3	4644506	4644952	-	447	14731
SCO4240	NC_003888.3	4645175	4646311	-	1137	6180
SCOt47	NC_003888.3	4646531	4646607	+	77	3
SCO4241	NC_003888.3	4646671	4648308	-	1638	41
SCO4242	NC_003888.3	4648427	4649833	-	1407	213
SCO4243	NC_003888.3	4649830	4650402	-	573	69
SCO4244	NC_003888.3	4650399	4652357	-	1959	274
SCO4245	NC_003888.3	4652357	4652809	-	453	63
SCO4246	NC_003888.3	4652844	4654775	-	1932	172
SCO4247	NC_003888.3	4654775	4655497	-	723	77
SCO4248	NC_003888.3	4655526	4655948	-	423	42
SCO4249	NC_003888.3	4656193	4656891	+	699	22
SCO4250	NC_003888.3	4656901	4660236	+	3336	348
SCO4251	NC_003888.3	4660280	4660813	-	534	237
SCO4252	NC_003888.3	4660813	4661262	-	450	240
SCO4253	NC_003888.3	4661315	4662919	-	1605	716
SCO4254	NC_003888.3	4663249	4666119	+	2871	226
SCO4255	NC_003888.3	4666257	4666985	+	729	91
SCO4256	NC_003888.3	4667076	4668515	+	1440	215
SCO4257	NC_003888.3	4668591	4670033	+	1443	72
SCO4258	NC_003888.3	4670132	4671589	+	1458	323
SCO4259	NC_003888.3	4671614	4673686	-	2073	136
SCO4260	NC_003888.3	4673692	4674369	-	678	99
SCO4261	NC_003888.3	4674563	4675222	-	660	166
SCO4262	NC_003888.3	4675239	4675586	+	348	37
SCO4263	NC_003888.3	4675583	4679338	+	3756	1524
SCO4264	NC_003888.3	4679364	4680236	-	873	743
SCO4265	NC_003888.3	4680295	4681806	-	1512	1431
SCO4266	NC_003888.3	4681886	4682866	-	981	1966
SCO4267	NC_003888.3	4682918	4684078	-	1161	41
SCO4268	NC_003888.3	4684159	4684947	+	789	193
SCO4269	NC_003888.3	4684959	4685459	-	501	153
SCO4270	NC_003888.3	4685643	4686242	-	600	126
SCO4271	NC_003888.3	4686358	4687494	+	1137	25
SCO4272	NC_003888.3	4687504	4688475	+	972	157
SCO4273	NC_003888.3	4688500	4689921	-	1422	549
SCO4274	NC_003888.3	4690003	4690572	-	570	18
SCO4275	NC_003888.3	4690823	4692109	+	1287	78
SCO4276	NC_003888.3	4692106	4692777	+	672	129
SCO4277	NC_003888.3	4692883	4693458	-	576	6323
SCO4278	NC_003888.3	4693616	4694053	+	438	542
SCO4279	NC_003888.3	4694071	4694541	-	471	210
SCO4280	NC_003888.3	4694592	4695200	-	609	149
SCO4281	NC_003888.3	4695536	4697197	+	1662	4305
SCO4282	NC_003888.3	4697318	4698292	+	975	1813
SCO4283	NC_003888.3	4698343	4699275	-	933	444
SCO4284	NC_003888.3	4699398	4700543	-	1146	241
SCO4285	NC_003888.3	4700543	4701523	-	981	123
SCO4286	NC_003888.3	4701671	4702936	+	1266	24
SCO4287	NC_003888.3	4702952	4703206	+	255	40
SCO4288	NC_003888.3	4703578	4704450	+	873	108
SCO4289	NC_003888.3	4704590	4705072	+	483	165
SCO4290	NC_003888.3	4705079	4706467	-	1389	345
SCO4291	NC_003888.3	4706614	4707315	+	702	34
SCO4292	NC_003888.3	4707339	4708283	-	945	182
SCO4293	NC_003888.3	4708607	4709893	+	1287	3935
SCO4294	NC_003888.3	4709890	4710165	+	276	1338
SCO4295	NC_003888.3	4710584	4710787	+	204	1956
SCO4296	NC_003888.3	4711115	4712740	+	1626	99866
SCO4297	NC_003888.3	4712991	4714121	+	1131	215
SCO4298	NC_003888.3	4714155	4715696	+	1542	526
SCO4299	NC_003888.3	4715693	4716040	+	348	236
SCO4300	NC_003888.3	4716003	4716272	-	270	219
SCO4301	NC_003888.3	4716256	4717095	-	840	1052
SCO4302	NC_003888.3	4717214	4717603	+	390	24
SCO4303	NC_003888.3	4717614	4718222	-	609	148
SCO4304	NC_003888.3	4718317	4719066	+	750	53
SCO4305	NC_003888.3	4719080	4719673	-	594	194
SCO4306	NC_003888.3	4719675	4720244	-	570	193
SCO4307	NC_003888.3	4720312	4721247	-	936	149
SCO4308	NC_003888.3	4721346	4722308	-	963	178
SCO4309	NC_003888.3	4722391	4722771	+	381	145
SCO4310	NC_003888.3	4722782	4723078	+	297	180
SCO4311	NC_003888.3	4723060	4724157	-	1098	1371
SCO4312	NC_003888.3	4724168	4724956	-	789	87
SCO4313	NC_003888.3	4724955	4725605	+	651	250
SCO4314	NC_003888.3	4725616	4726299	+	684	488
SCO4315	NC_003888.3	4726384	4727073	+	690	274
SCO4316	NC_003888.3	4727234	4729279	-	2046	509
SCO4317	NC_003888.3	4729548	4729769	+	222	210
SCO4319	NC_003888.3	4731490	4731672	-	183	18
SCO4320	NC_003888.3	4731774	4731893	-	120	22
SCO4321	NC_003888.3	4732070	4734673	-	2604	1380
SCO4322	NC_003888.3	4734723	4735823	+	1101	1089
SCO4323	NC_003888.3	4736376	4737038	+	663	354
SCO4324	NC_003888.3	4736987	4737265	-	279	101
SCO4325	NC_003888.3	4737441	4737824	+	384	459
SCO4326	NC_003888.3	4737844	4738692	-	849	340
SCO4327	NC_003888.3	4738682	4739311	-	630	330
SCO4328	NC_003888.3	4739405	4739869	-	465	1242
SCO4329	NC_003888.3	4739973	4741364	-	1392	820
SCO4330	NC_003888.3	4741698	4742624	+	927	1221
SCO4331	NC_003888.3	4742777	4745905	+	3129	2229
SCO4332	NC_003888.3	4746028	4748436	-	2409	1000
SCO4333	NC_003888.3	4748536	4748796	-	261	163
SCO4334	NC_003888.3	4749000	4750457	+	1458	702
SCO4335	NC_003888.3	4750489	4750677	-	189	55
SCO4336	NC_003888.3	4750828	4751265	+	438	231
SCO4337	NC_003888.3	4751293	4752672	+	1380	190
SCO4338	NC_003888.3	4752722	4753294	+	573	88
SCO4339	NC_003888.3	4753436	4754290	-	855	103
SCO4340	NC_003888.3	4754366	4756015	+	1650	720
SCO4341	NC_003888.3	4756150	4756464	+	315	28
SCO4342	NC_003888.3	4756861	4757403	+	543	89
SCO4343	NC_003888.3	4757436	4757633	-	198	34
SCO4344	NC_003888.3	4757715	4758560	-	846	56
SCO4345	NC_003888.3	4759042	4759623	+	582	104
SCO4346	NC_003888.3	4759891	4761000	-	1110	1466
SCO4347	NC_003888.3	4761245	4761673	-	429	830
SCO4348	NC_003888.3	4761670	4763841	-	2172	4718
SCO4349	NC_003888.3	4763838	4765553	-	1716	4819
SCO4350	NC_003888.3	4765553	4766905	-	1353	4695
SCO4351	NC_003888.3	4767115	4767627	+	513	14
SCO4352	NC_003888.3	4767684	4768676	+	993	985
SCO4353	NC_003888.3	4768814	4768972	-	159	64
SCO4354	NC_003888.3	4769020	4769703	-	684	908
SCO4355	NC_003888.3	4769704	4770477	+	774	61
SCO4356	NC_003888.3	4770450	4771139	-	690	59
SCO4357	NC_003888.3	4771195	4772241	+	1047	402
SCO4358	NC_003888.3	4772215	4773021	-	807	287
SCO4359	NC_003888.3	4773118	4774128	+	1011	309
SCO4360	NC_003888.3	4774125	4774967	+	843	146
SCO4361	NC_003888.3	4775082	4775639	+	558	52
SCO4362	NC_003888.3	4775642	4776853	+	1212	232
SCO4363	NC_003888.3	4776850	4777530	+	681	248
SCO4364	NC_003888.3	4777590	4777967	+	378	223
SCO4365	NC_003888.3	4778003	4778245	+	243	92
SCO4366	NC_003888.3	4778229	4779320	-	1092	6986
SCO4367	NC_003888.3	4779458	4782313	+	2856	704
SCO4368	NC_003888.3	4782332	4783492	-	1161	112
SCO4369	NC_003888.3	4783583	4785205	+	1623	104
SCO4370	NC_003888.3	4785438	4786457	+	1020	178
SCO4371	NC_003888.3	4786553	4787116	+	564	206
SCO4372	NC_003888.3	4787160	4787774	-	615	161
SCO4373	NC_003888.3	4787839	4788393	-	555	96
SCO4374	NC_003888.3	4788577	4789464	+	888	445
SCO4375	NC_003888.3	4789565	4790059	+	495	56
SCO4376	NC_003888.3	4790056	4790565	+	510	83
SCO4377	NC_003888.3	4790669	4792411	+	1743	593
SCO4378	NC_003888.3	4792544	4793374	+	831	53
SCO4379	NC_003888.3	4793371	4795047	+	1677	79
SCO4380	NC_003888.3	4795085	4796683	+	1599	65
SCO4381	NC_003888.3	4796697	4798541	+	1845	80
SCO4382	NC_003888.3	4798612	4799760	+	1149	38
SCO4383	NC_003888.3	4799896	4801464	+	1569	94
SCO4384	NC_003888.3	4801461	4802204	+	744	38
SCO4385	NC_003888.3	4802213	4802821	+	609	111
SCO4386	NC_003888.3	4802849	4803460	+	612	152
SCO4387	NC_003888.3	4803479	4804183	-	705	251
SCO4388	NC_003888.3	4804464	4805564	+	1101	584
SCO4389	NC_003888.3	4805897	4806772	+	876	199
SCO4390	NC_003888.3	4806938	4808341	+	1404	666
SCO4391	NC_003888.3	4808387	4808785	-	399	92
SCO4392	NC_003888.3	4808960	4809685	+	726	80
SCO4393	NC_003888.3	4809858	4810613	-	756	332
SCO4394	NC_003888.3	4810836	4811528	+	693	1893
SCO4395	NC_003888.3	4811888	4812946	+	1059	903
SCO4396	NC_003888.3	4812954	4814606	-	1653	559
SCO4397	NC_003888.3	4814603	4815394	-	792	1329
SCO4398	NC_003888.3	4815510	4816163	-	654	1230
SCO4399	NC_003888.3	4816468	4817853	+	1386	876
SCO4400	NC_003888.3	4818113	4819708	+	1596	2854
SCO4401	NC_003888.3	4819767	4821083	-	1317	202
SCO4402	NC_003888.3	4821200	4821700	+	501	495
SCO4403	NC_003888.3	4821748	4822641	+	894	925
SCO4404	NC_003888.3	4822683	4823471	-	789	196
SCO4405	NC_003888.3	4823468	4824442	-	975	48
SCO4406	NC_003888.3	4824455	4825120	-	666	10
SCO4407	NC_003888.3	4825352	4826125	+	774	171
SCO4408	NC_003888.3	4826082	4827368	-	1287	1880
SCO4409	NC_003888.3	4827365	4827958	-	594	2452
SCO4410	NC_003888.3	4828287	4828667	+	381	57
SCO4411	NC_003888.3	4828773	4829285	+	513	1085
SCO4412	NC_003888.3	4829856	4830347	+	492	2937
SCO4413	NC_003888.3	4830650	4831684	-	1035	635
SCO4414	NC_003888.3	4831769	4833094	+	1326	13
SCO4415	NC_003888.3	4833116	4833988	+	873	73
SCO4416	NC_003888.3	4834171	4835376	-	1206	143
SCO4417	NC_003888.3	4835476	4836093	+	618	138
SCO4418	NC_003888.3	4836101	4836769	-	669	79
SCO4419	NC_003888.3	4836783	4837208	-	426	42
SCO4420	NC_003888.3	4837226	4837537	+	312	14
SCO4421	NC_003888.3	4837557	4838192	-	636	177
SCO4422	NC_003888.3	4838327	4839085	+	759	59
SCO4423	NC_003888.3	4839304	4841703	+	2400	2572
SCO4424	NC_003888.3	4841760	4842290	+	531	307
SCO4425	NC_003888.3	4842382	4842573	-	192	1713
SCO4426	NC_003888.3	4842787	4845768	-	2982	1079
SCO4427	NC_003888.3	4845862	4846281	-	420	124
SCO4428	NC_003888.3	4846352	4847875	-	1524	158
SCO4429	NC_003888.3	4848064	4850667	+	2604	849
SCO4430	NC_003888.3	4850736	4851305	+	570	530
SCO4431	NC_003888.3	4851343	4851852	-	510	183
SCO4432	NC_003888.3	4851904	4852578	+	675	98
SCO4433	NC_003888.3	4852634	4853044	-	411	24
SCO4434	NC_003888.3	4853069	4853965	+	897	93
SCO4435	NC_003888.3	4854071	4855186	+	1116	98
SCO4436	NC_003888.3	4855250	4855660	+	411	523
SCO4437	NC_003888.3	4855908	4857491	-	1584	63
SCO4438	NC_003888.3	4857727	4859604	-	1878	2340
SCO4439	NC_003888.3	4859813	4862311	-	2499	5118
SCO4440	NC_003888.3	4862642	4863400	+	759	1464
SCO4441	NC_003888.3	4863620	4864507	+	888	4114
SCO4442	NC_003888.3	4864681	4864872	+	192	4612
SCO4443	NC_003888.3	4864966	4865850	-	885	2024
SCO4444	NC_003888.3	4865924	4866505	-	582	578
SCO4445	NC_003888.3	4866642	4867625	-	984	212
SCO4446	NC_003888.3	4867733	4868950	+	1218	8
SCO4447	NC_003888.3	4869137	4870225	+	1089	213
SCO4448	NC_003888.3	4870304	4870987	-	684	82
SCO4449	NC_003888.3	4871042	4871941	-	900	114
SCO4450	NC_003888.3	4872011	4872658	+	648	32
SCO4451	NC_003888.3	4872768	4874393	+	1626	82
SCO4452	NC_003888.3	4874365	4875516	-	1152	410
SCO4453	NC_003888.3	4875525	4875932	-	408	350
SCO4454	NC_003888.3	4876023	4876625	-	603	147
SCO4455	NC_003888.3	4876807	4877370	+	564	9
SCO4456	NC_003888.3	4877431	4879017	+	1587	218
SCO4457	NC_003888.3	4879075	4880076	-	1002	100
SCO4458	NC_003888.3	4880330	4880974	-	645	262
SCO4459	NC_003888.3	4881117	4881521	-	405	278
SCO4460	NC_003888.3	4881544	4882014	+	471	29
SCO4461	NC_003888.3	4882032	4882589	-	558	71
SCO4462	NC_003888.3	4882715	4883962	+	1248	220
SCO4463	NC_003888.3	4883959	4884108	+	150	31
SCO4464	NC_003888.3	4884219	4884893	-	675	232
SCO4465	NC_003888.3	4884932	4885462	+	531	43
SCO4466	NC_003888.3	4885528	4886016	-	489	111
SCO4467	NC_003888.3	4886067	4886504	-	438	586
SCO4468	NC_003888.3	4886495	4886701	-	207	292
SCO4469	NC_003888.3	4886990	4888306	+	1317	1480
SCO4470	NC_003888.3	4888303	4889004	+	702	614
SCO4471	NC_003888.3	4889161	4890459	+	1299	274
SCO4472	NC_003888.3	4890549	4891220	+	672	490
SCO4473	NC_003888.3	4891231	4891992	+	762	433
SCO4474	NC_003888.3	4891996	4893720	+	1725	2137
SCO4475	NC_003888.3	4893909	4895051	+	1143	1329
SCO4476	NC_003888.3	4895198	4896619	-	1422	1055
SCO4477	NC_003888.3	4896795	4897511	-	717	75
SCO4478	NC_003888.3	4897544	4898155	+	612	69
SCO4479	NC_003888.3	4898224	4899117	-	894	41
SCO4480	NC_003888.3	4899301	4899918	-	618	61
SCO4481	NC_003888.3	4900077	4901975	+	1899	312
SCO4482	NC_003888.3	4901972	4902832	-	861	146
SCO4483	NC_003888.3	4902880	4903482	+	603	18
SCO4484	NC_003888.3	4903479	4903841	+	363	23
SCO4485	NC_003888.3	4903856	4904881	-	1026	111
SCO4486	NC_003888.3	4904976	4905383	+	408	27
SCO4487	NC_003888.3	4905443	4907221	+	1779	550
SCO4488	NC_003888.3	4907340	4909220	+	1881	1427
SCO4489	NC_003888.3	4909224	4909526	-	303	518
SCO4490	NC_003888.3	4909614	4911071	+	1458	898
SCO4491	NC_003888.3	4911068	4911973	+	906	429
SCO4492	NC_003888.3	4912029	4912679	+	651	665
SCO4493	NC_003888.3	4912701	4913204	+	504	280
SCO4494	NC_003888.3	4913249	4914412	+	1164	1281
SCO4495	NC_003888.3	4914637	4915275	+	639	64
SCO4496	NC_003888.3	4915292	4915816	+	525	91
SCO4497	NC_003888.3	4915937	4916236	+	300	259
SCO4498	NC_003888.3	4916551	4917873	+	1323	1606
SCO4499	NC_003888.3	4917934	4918656	+	723	520
SCO4500	NC_003888.3	4919005	4919880	-	876	149
SCO4501	NC_003888.3	4919880	4921172	-	1293	30
SCO4502	NC_003888.3	4921335	4922621	+	1287	48
SCO4503	NC_003888.3	4923031	4924959	+	1929	458
SCO4504	NC_003888.3	4924984	4925628	-	645	187
SCO4505	NC_003888.3	4925750	4925953	-	204	14670
SCO4506	NC_003888.3	4926246	4927094	+	849	942
SCO4507	NC_003888.3	4927170	4928930	+	1761	735
SCO4508	NC_003888.3	4928991	4933568	-	4578	2433
SCO4509	NC_003888.3	4933782	4934156	+	375	1730
SCO4510	NC_003888.3	4934190	4934597	-	408	196
SCO4511	NC_003888.3	4934688	4935107	-	420	151
SCO4512	NC_003888.3	4935104	4935685	-	582	360
SCO4513	NC_003888.3	4935682	4936350	-	669	334
SCO4514	NC_003888.3	4936347	4936925	-	579	249
SCO4515	NC_003888.3	4936959	4938164	-	1206	704
SCO4516	NC_003888.3	4938161	4938520	-	360	341
SCO4517	NC_003888.3	4938790	4939515	-	726	46
SCO4518	NC_003888.3	4939512	4940861	-	1350	59
SCO4519	NC_003888.3	4940966	4941562	+	597	28
SCO4520	NC_003888.3	4941567	4941872	-	306	4
SCO4521	NC_003888.3	4941895	4942980	-	1086	40
SCO4522	NC_003888.3	4942977	4943453	-	477	27
SCO4523	NC_003888.3	4943703	4944296	+	594	168
SCO4524	NC_003888.3	4945126	4945845	+	720	584
SCO4525	NC_003888.3	4945864	4946745	+	882	286
SCO4526	NC_003888.3	4946742	4948049	+	1308	441
SCO4527	NC_003888.3	4948063	4949100	+	1038	398
SCO4528	NC_003888.3	4949109	4950017	+	909	437
SCO4529	NC_003888.3	4950014	4950367	+	354	156
SCO4530	NC_003888.3	4950395	4950955	+	561	177
SCO4531	NC_003888.3	4950956	4951393	+	438	142
SCO4532	NC_003888.3	4951390	4951851	+	462	71
SCO4533	NC_003888.3	4951930	4952256	+	327	115
SCO4534	NC_003888.3	4952253	4953677	+	1425	573
SCO4535	NC_003888.3	4953674	4955002	+	1329	299
SCO4536	NC_003888.3	4954999	4955643	+	645	108
SCO4537	NC_003888.3	4955640	4956245	+	606	146
SCO4538	NC_003888.3	4956301	4956636	-	336	158
SCO4539	NC_003888.3	4956659	4957264	-	606	271
SCO4540	NC_003888.3	4957302	4957544	-	243	101
SCO4541	NC_003888.3	4957723	4959303	-	1581	425
SCO4542	NC_003888.3	4959382	4959573	-	192	114
SCO4543	NC_003888.3	4959584	4960435	-	852	565
SCO4544	NC_003888.3	4960649	4961074	+	426	898
SCO4545	NC_003888.3	4961108	4962022	+	915	6114
SCO4546	NC_003888.3	4962128	4962778	+	651	1573
SCO4547	NC_003888.3	4962778	4963845	+	1068	895
SCO4548	NC_003888.3	4964061	4967069	+	3009	2319
SCO4549	NC_003888.3	4967066	4967845	+	780	133
SCO4550	NC_003888.3	4967924	4969123	+	1200	907
SCO4551	NC_003888.3	4969131	4969730	+	600	233
SCO4552	NC_003888.3	4969766	4970770	-	1005	66
SCO4553	NC_003888.3	4970964	4971383	+	420	2
SCO4554	NC_003888.3	4971401	4973632	+	2232	36
SCO4555	NC_003888.3	4973632	4974723	+	1092	19
SCO4556	NC_003888.3	4974767	4975462	+	696	732
SCO4557	NC_003888.3	4975449	4975796	-	348	367
SCO4558	NC_003888.3	4975855	4976418	-	564	778
SCO4559	NC_003888.3	4976516	4977808	+	1293	1616
SCO4560	NC_003888.3	4977869	4978495	-	627	437
SCO4561	NC_003888.3	4978629	4979462	-	834	5950
SCO4562	NC_003888.3	4980274	4980633	+	360	227
SCO4563	NC_003888.3	4980646	4981200	+	555	387
SCO4564	NC_003888.3	4981197	4981952	+	756	598
SCO4565	NC_003888.3	4981949	4983271	+	1323	1136
SCO4566	NC_003888.3	4983268	4984140	+	873	1280
SCO4567	NC_003888.3	4984137	4985486	+	1350	2447
SCO4568	NC_003888.3	4985483	4988014	+	2532	2123
SCO4569	NC_003888.3	4988011	4989414	+	1404	1022
SCO4570	NC_003888.3	4989449	4990084	+	636	711
SCO4571	NC_003888.3	4990081	4990938	+	858	865
SCO4572	NC_003888.3	4990935	4991234	+	300	352
SCO4573	NC_003888.3	4991249	4993213	+	1965	2057
SCO4574	NC_003888.3	4993219	4994790	+	1572	1589
SCO4575	NC_003888.3	4994787	4996445	+	1659	1131
SCO4576	NC_003888.3	4996565	4997164	-	600	516
SCO4577	NC_003888.3	4997397	4999427	+	2031	1842
SCO4578	NC_003888.3	4999466	4999690	-	225	201
SCO4579	NC_003888.3	4999752	5000690	-	939	640
SCO4580	NC_003888.3	5000997	5002253	-	1257	1409
SCO4581	NC_003888.3	5002738	5003547	+	810	3919
SCO4582	NC_003888.3	5003571	5004062	-	492	1030
SCO4583	NC_003888.3	5004917	5005927	+	1011	628
SCO4584	NC_003888.3	5006187	5007449	+	1263	2028
SCO4585	NC_003888.3	5007502	5008485	+	984	807
SCO4586	NC_003888.3	5008487	5009416	+	930	285
SCO4587	NC_003888.3	5009444	5010046	-	603	65
SCO4588	NC_003888.3	5010182	5011708	+	1527	391
SCO4589	NC_003888.3	5011745	5012719	-	975	480
SCO4590	NC_003888.3	5012930	5013400	-	471	668
SCO4591	NC_003888.3	5013530	5014102	+	573	425
SCO4592	NC_003888.3	5014126	5015214	-	1089	1372
SCO4593	NC_003888.3	5015360	5016214	-	855	71
SCO4594	NC_003888.3	5016376	5017434	-	1059	677
SCO4595	NC_003888.3	5017427	5019364	-	1938	3370
SCO4596	NC_003888.3	5019699	5020370	-	672	429
SCO4597	NC_003888.3	5020678	5022045	-	1368	196
SCO4598	NC_003888.3	5022159	5023382	-	1224	242
SCO4599	NC_003888.3	5023578	5024018	+	441	197
SCO4600	NC_003888.3	5024015	5024713	+	699	394
SCO4601	NC_003888.3	5024710	5026071	+	1362	759
SCO4602	NC_003888.3	5026068	5027036	+	969	371
SCO4603	NC_003888.3	5027036	5027629	+	594	279
SCO4604	NC_003888.3	5027626	5028219	+	594	223
SCO4605	NC_003888.3	5028219	5028611	+	393	132
SCO4606	NC_003888.3	5028608	5030602	+	1995	706
SCO4607	NC_003888.3	5030609	5032213	+	1605	591
SCO4608	NC_003888.3	5032210	5033757	+	1548	287
SCO4609	NC_003888.3	5033984	5034847	+	864	437
SCO4610	NC_003888.3	5034844	5035260	+	417	147
SCO4611	NC_003888.3	5035358	5035951	+	594	292
SCO4612	NC_003888.3	5036030	5037274	-	1245	317
SCO4613	NC_003888.3	5037414	5037680	+	267	429
SCO4614	NC_003888.3	5037788	5038276	-	489	1496
SCOt48	NC_003888.3	5038512	5038593	+	82	17
SCO4615	NC_003888.3	5038758	5040125	-	1368	24
SCO4616	NC_003888.3	5040186	5040371	-	186	8
SCO4617	NC_003888.3	5040809	5042281	-	1473	12
SCO4618	NC_003888.3	5042283	5043134	-	852	13
SCO4619	NC_003888.3	5043224	5043691	-	468	11
SCO4620	NC_003888.3	5043865	5045910	-	2046	44
SCO4621	NC_003888.3	5045925	5046464	-	540	4
SCO4622	NC_003888.3	5046484	5046984	-	501	1
